Title,Link,Description,Tags
Jharkhand Rajya Patrakar Swasth Bima Yojna Niyamawali 2021,https://www.myscheme.gov.in/schemes/jrpsbyn2021,The Jharkhand Rajya Patrakar Swasth Bima Yojna Niyamawali 2021 is a health insurance scheme for accredited journalists in Jharkhand. It provides comprehensive health coverage to ensure financial security during medical emergencies.,"Financial Assistance, Journalist, Insurance Scheme, Health"
Jhota Buggi/Camel/Mule Cart Scheme (HSFDC),https://www.myscheme.gov.in/schemes/jbcmcshsfdc,"Under this scheme, the Corporation provides loans to individuals from Below Poverty Line (BPL) families, whose annual family income does not exceed ₹1,80,000/-, in both rural and urban areas for purchasing animal-driven carts such as Jhota Buggis, camel carts, and mule carts.","Jhota Buggi, Camel Cart, Mule Cart, HSFDC, BPL, Scheduled Caste, Loan"
Karma Veer Dadasaheb Gaikwad Sabalikaran & Swabhiman Yojana,https://www.myscheme.gov.in/schemes/kvdgssy,"The main objective of this scheme is to improve the financial condition of the scheduled castes and Nav-Buddhists who are landless workers and are from ""Below Poverty Line"". Only citizens who are permanent residents of Maharashtra are eligible. This scheme is 100% funded by the State Govt.","Loan, Subsidy, Below Poverty Line, Scheduled Caste, Financial Assistance"
Kera Suraksha Insurance Scheme,https://www.myscheme.gov.in/schemes/ksis,"The ‘Kera Suraksha Insurance Scheme’ is a comprehensive Group Personal Accident Insurance Scheme, implemented by Coconut Development Board in association with Public Insurance companies for Coconut Tree Climbers/Neera Technicians/Coconut Harvesters.","Coconut Tree Climber, Insurance, Neera Technician, Coconut Harvester"
Khadi Karigar Janashree Bima Yojana,https://www.myscheme.gov.in/schemes/kkjby,"A group insurance scheme by MoMSME for khadi artisans (spinners and weavers). The scheme provides insurance cover against normal death, accidental death and disability of the insured member.","Insurance, Entrepreneur, Business, Persons With Disability, Citizen Empowerment"
Financial Assistance for Purchase of Existing Assets,https://www.myscheme.gov.in/schemes/fapea,"The scheme aims to assist the units who are in existence for a minimum period of 2 years with good track record. The assistance is provided for purchase of existing land, building and machinery with prescribed residual life. The applications for this scheme are accepted online only.","Entrepreneur, Industry, Loan, Investment, Asset, Financial Assistance"
Financial Assistance for Purchase of Battery Operated Vehicles,https://www.myscheme.gov.in/schemes/fapbov,"The scheme aims to provide financial assistance to eligible residents of Puducherry for the purchase of Battery-Operated vehicles. The scheme provides financial support, including an investment subsidy of ₹80,000/- provided by the Ministry of New and Renewable Energy, Govt. of India.","Investment, Vehicle, Battery, Subsidy, Loan"
Financial Assistance for Setting Up of Cold Storage,https://www.myscheme.gov.in/schemes/fasucs,"The scheme aims to assist the Proprietary/Partnership Concerns, Public/Private Limited Companies, Co-operative Societies, Market Committees, Boards, and Agro Industries Corporations. The assistance is provided for setting up of Cold Storage facilities. The applications for this scheme are online.","Entrepreneur, Industry, Loan, Investment, Storage, Financial Assistance"
Financial Assistive Devices for Persons with Disabilities,https://www.myscheme.gov.in/schemes/fadpd,"The scheme is implemented by the Haryana Backward Classes & Economically Weaker Sections Kalyan Nigam. Under the scheme, loans of up to ₹5 lakhs are provided to persons with disabilities who are either employed in reputable organizations or have received confirmed appointment letters.","PwD, Assistive Devices, Loan, Disability"
Financial Loan for Training of Commercial Pilot,https://www.myscheme.gov.in/schemes/flftcp,"The scheme aims to support students from Socially and Educationally Backward Classes (SEBC) in obtaining Commercial Pilot License (CPL) training through financial assistance. Under this scheme, a loan of up to ₹25,00,000 is offered at a concessional interest rate of 4% per annum to the students.....","Loan, Training, Opportunity, Skill Development, Interest Rate, SEBC"
Fishermen Accident Relief Scheme,https://www.myscheme.gov.in/schemes/fars,"The ""Fishermen Accident Relief Scheme"" introduced by the Agriculture, Farmers Welfare and Cooperation Department, Gujarat, aims to support the families of Gujarat's active fishermen by offering monetary compensation in case of accidental fatalities.","Agriculture, Farmer, Insurance, Accidental Assistance"
Kisan Credit Card Scheme for Fisheries- Chief Minister Fishermen Prosperity Scheme,https://www.myscheme.gov.in/schemes/kccsf-cmfps,The scheme aims to provide short-term loans for fisheries. It offers zero-percent interest working capital to the fish farmers through cooperative banks.,"Credit Card, Loan, Fishermen, Fish Farmer"
Kisan Credit Card (Pashupalan),https://www.myscheme.gov.in/schemes/kccp,The scheme aims to provide short-term working capital loans for livestock activities by offering eligible livestock farmers interest-subsidized loans for operational purposes through banks.,"Loan, Livestock, Cooperative Society, Interest Rate, Farmer, Agriculture"
Kisan Vikas Patra Scheme,https://www.myscheme.gov.in/schemes/kvps,"‘Kisan Vikas Patra Scheme’ was relaunched in the year 2014 by the Department of Economic Affairs, Ministry Of Finance, Government of India in view of the popular demand and to revitalize Small Savings. The amount invested in Kisan Vikas Patra (KYP) doubles in 115 months at the present rate.","Kisan, Investment, Savings, Certificate"
LIDCOM Gattai Stall Scheme,https://www.myscheme.gov.in/schemes/lgss,"Being implemented by LIDCOM, Govt. of Maharashtra for the Roadsides Cobblers from the (Scheduled Caste) Charmakar Community, this scheme provides a 100% subsidy for the erection of a Tin Stall of Size 4’ x 5’ x 6.5’ costing ₹16367/- per stall and ₹500/- incidental charges.","Business, Subsidy, Entrepreneurship, Banking, Scheduled Caste"
LIDCOM Margin Money Loan Scheme,https://www.myscheme.gov.in/schemes/lmmls,"In this scheme, for a loan limit from ₹50,001 to ₹5,00,000/-, 20% of the Project cost loan as Seed Capital is paid by the Corporation @ 4% interest per annum. A maximum of ₹10,000/- will be paid as a subsidy by Corporation. A 5% amount of project cost will have to be contributed by the beneficiary.","Loan, Subsidy, Scheduled Caste, Banking"
LIDCOM 50% Subsidy Scheme,https://www.myscheme.gov.in/schemes/l50ss,"The ""50% Subsidy Scheme"" is a scheme by LIDCOM, Govt. of Maharashtra. In this scheme, 50% amount is being given as a subsidy on a maximum loan amount of ₹50,000/-. The subsidy is subject to the maximum limit of ₹10,000/-. The bank charge of interest is as per the existing rate.","Loan, Subsidy, Scheduled Caste, Banking"
LIDCOM Education Loan Scheme,https://www.myscheme.gov.in/schemes/lels,"The ""Education Loan Scheme"" is a scheme by the Leather Industries Development Corporation (LIDCOM), Govt. of Maharashtra. In this scheme, finance of upto ₹ 20,00,000 is provided for post graduate students in the 18-50 years age group from Charmakar Community for studies in India and in abroad.","Loan, Education, Student, Postgraduation, Scheduled Caste"
Ladli Beti Scheme,https://www.myscheme.gov.in/schemes/lbs,A social assistance scheme sponsored by the J&K Govt. for newborn girl children born on or after 01/04/2015. The objective is to arrest the declining female sex ratio. The scheme ensures that the girl child does not become a burden for the parent or guardian at the time of her marriage.,"Girl Child, Financial Assistance, Social Welfare"
Large Sized Multi Purpose Coop. Society For Interest Free Loan,https://www.myscheme.gov.in/schemes/lsmpcifl,"The scheme provides interest-free loans to citizens through a cooperative society. The maximum loan amount offered is ₹45,000/-, with zero interest charged.","Interest Free Loan, Cooperative Society, Financial Assistance"
Large Sized Multi Purpose Coop. Society: Jewel Loan (Interest Free),https://www.myscheme.gov.in/schemes/lsmpcjl,"The scheme offers citizens interest-free loans up to ₹1,00,000/- on jewels, helping them meet various financial needs without the burden of interest rates.","Interest Free Loan, Cooperative Society, Jewel Loan"
Large Sized Multi-Purpose Coop. Society: Medium Term Loan to Tribal Members,https://www.myscheme.gov.in/schemes/lsmpcltt,"The scheme offers medium-term loans of up to ₹60,000/- without interest to tribal members, enabling them to fulfill various financial needs.","Interest Free Loan, Cooperative Society, Medium Term Loan, Tribal Welfare"
Livelihood Opportunity Promotion Scheme (Scheduled Caste),https://www.myscheme.gov.in/schemes/lopssc,"The scheme aims to promote self-employment among Scheduled Castes. It provides financial aid, including loans, margin money, and grants, for livelihood projects.","Financial Assistance, Loan, Scheduled Caste, Self-Employment"
Livelihood Opportunity Promotion Scheme (Disabled),https://www.myscheme.gov.in/schemes/lopsd,"The scheme aims to promote self-reliance among persons with disabilities through grants, term loans, and margin money assistance.","Financial Assistance, Person With Disability, Self-employment, Loan, Margin Money, Shop"
Livelihood Opportunity Promotion Scheme (Scheduled Tribes),https://www.myscheme.gov.in/schemes/lopsst,"The scheme aims to promote self-employment among Scheduled Tribe individuals through financial support, including loans, margin money, and grants.","Financial Assistance, Scheduled Tribe, Loan, Margin Money, Self-employment"
Loan Assistance to Scheduled Castes Students for Commercial Pilot Training,https://www.myscheme.gov.in/schemes/lascscpt,The scheme was commenced in the year 1987 with the objective to provide financial assistance to bright Scheduled Castes Students who want to undergo training for commercial pilot license.,"Pilot Training, Loan, SC"
Loan Based Schemes For Safai Karamchari - Sanitary Marts Scheme,https://www.myscheme.gov.in/schemes/lbssk-sms,"A  contributory Loan scheme by Ministry of Social justice and Empowerment for individual beneficiaries/self help groups of Liberated Safai Karamchari, Manual Scavengers and their dependants aged 18 years and above, for setting up A Sanitary Marts (SM) is a one-stop-shop for all things for sanitation","Sanitary Mart, Loan, Financial Assistance, Credit, Sanitation, Manual Scavengers, Waste Pickers, Safai Karamcharis"
Loan Based Schemes For Safai Karamchari - General Term Loan (GTL),https://www.myscheme.gov.in/schemes/lbssf-gtl,"A general term loan scheme by the Ministry of Social justice and Empowerment for Safai Karamchari, Manual Scavengers, and their dependants aged 18 years and above.","Safai Karamcharis, Entrepreneurship, Loan, Financial Assistance, Credit, Sanitation, Manual Scavengers, Waste Pickers"
Loan based Scheme for Pay and Use Community Toilets,https://www.myscheme.gov.in/schemes/lbssk-spuct,"The “Pay and Use” Community Toilets Scheme under Swachhta Udyami Yojana by NSKFDC offers concessional loans to Safai Karamcharis and their dependents for setting up public toilet units, promoting sanitation, livelihood, and dignity.","Pay And Use Toilets, Toilet Construction Loan, Safai Karamchari"
Loan For Foreign Study (S.E.B.C.),https://www.myscheme.gov.in/schemes/lfs-sebc,"The scheme aims to support higher education abroad for eligible students from the Socially and Educationally Backward Class (SEBC). It provides a maximum Foreign Study Loan of ₹15,00,000/- at an annual interest rate of 4% to SEBC students.","Student, Loan, Education, Mortgage, College"
Loan Based Schemes For Safai Karamchari - Swachhta Udyami Yojana – Swachhta Se Sampannta Ki Aur,https://www.myscheme.gov.in/schemes/lbssk-suy,"A general term loan scheme by the Ministry of Social justice and Empowerment for Safai Karamchari, Manual Scavengers and their dependants aged 18 years and above for procurement of sanitation-related vehicles.","Entrepreneurship, Loan, Financial Assistance, Credit, Sanitation, Manual Scavengers, Waste Pickers, Safai Karamcharis"
Loan For Foreign Study (E.B.C.),https://www.myscheme.gov.in/schemes/lfs-ebc,"The scheme aims to support higher education abroad for eligible students from the Educationally Backward Class (EBC). It provides a maximum Foreign Study Loan of ₹15,00,000/- at an annual interest rate of 4% to EBC students.","Loan, Student, Education, College, Finance"
Loan for the Purchase of Work Tool for the Construction Workers,https://www.myscheme.gov.in/schemes/lpwtcw,"""Loan for the Purchase of Work Tool for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board, Labour Dept., Delhi, is a welfare scheme that provides an amount not exceeding ₹20,000/- as loan to the members of the fund, for the purchase of work related tools.","Labour, Loan, Work Tool, Construction Workers, Financial Assistance"
Loan for Small Businesses (DAADC),https://www.myscheme.gov.in/schemes/sbsdaadc,"The scheme aims to promote self-employment among Scheduled Caste individuals belonging to Antyodaya Anna Yojana families by providing financial assistance for starting small businesses. Under this scheme, eligible beneficiaries are provided a loan of upto ₹1,25,000/- at a concessional interest rate.","Loan, Self-employment, Scheduled Caste, Small Business, Antyodaya Family"
Loan for Training of Commercial Pilot (GUEEDC),https://www.myscheme.gov.in/schemes/ltcpg,"The scheme ""Loan for Training of Commercial Pilot (GUEEDC)"" by the Social Justice and Empowerment Department, Gujarat, provides financial loan assistance of up to ₹25,00,000/- at 4% simple interest per annum is provided to Unreserved category candidates for pursuing commercial pilot training.","Loan, Education Loan, Commercial Pilot Training"
Loans to Tribal Students for Higher Studies Abroad,https://www.myscheme.gov.in/schemes/ltshsa,"The scheme's purpose is to offer financial assistance to tribal students for higher education abroad. It provides a loan of up to ₹15,00,000 at a 4% annual interest rate.","Student, Loan, Higher Education, Scheduled Tribe, Foreign Study"
Loans for Tools (MBOCWWB),https://www.myscheme.gov.in/schemes/ltmbocwwb,"Under the scheme, a one-time grant will be granted to all members of the fund for the purchase of tools subject to the conditions.","Loan, Tool, Construction Worker, Building Worker, Labour, Instrument"
Long Term-Loan to SC Co-op Spinning Mills under Special Component Plan,https://www.myscheme.gov.in/schemes/ltltscosmuscp,"The scheme ""Long Term-Loan to SC Co-op Spinning Mills under Special Component Plan"" was introduced by the Department of Social Justice & Special Assistance, Government of Maharashtra. The scheme aims to promote the development of spinning mills owned by scheduled caste members.","Scheduled Caste, Social Welfare, Loan, Financial Assistance, Mill, SC"
Madhu Babu Pension Yojana,https://www.myscheme.gov.in/schemes/mbpy,"""Madhu Babu Pension Yojana"" under the Social Security and Empowerment of Persons with Disabilities Department, Government Of Odisha is a social welfare scheme designed to provide financial assistance to elderly citizens, widows, and disabled persons who are economically weaker.","Social Security, Pension, Widow, Disability"
Micro Credit Finance under NSKFDC- Haryana,https://www.myscheme.gov.in/schemes/mcfnskfdc-h,"Under this scheme, loan is provided to Safai Karamchari and their dependents for projects with a maximum cost up to ₹1,00,000/- per beneficiaries for small and petty trade/business and various income generating activities.","Micro Credit, NSKFDC, Safai Karamcharis, Loan, Self-employment, HSFDC"
Microcredit Finance Scheme- Self Help Groups (DAADC),https://www.myscheme.gov.in/schemes/mfs-shg,The scheme aims to promote self-employment for SC individuals. It offers microloans to start small businesses and become economically self-sufficient.,"SHGs, Loan, Self-employment, Business, Unemployment"
Micro Finance Scheme- Credit Line 2 for Minority Community,https://www.myscheme.gov.in/schemes/mfs-cl2mc,"The scheme is implemented by the Haryana Backward Classes &d Economically Weaker Sections Kalyan Nigam. Under the scheme, small loans of ₹1,50,000/- per beneficiary are provided to members of Self-Help Groups (SHGs), either directly or through the SHGs.","Micro Finance, Credit Line, Minority Community, Loan, SHG"
Micro Finance Scheme- Credit Line 1 for Minority Community,https://www.myscheme.gov.in/schemes/mfs-cl1mc,"The scheme is implemented by the Haryana Backward Classes and Economically Weaker Sections Kalyan Nigam. Under the scheme, small loans of ₹1,00,000/- are provided to members of SHGs, either directly or through the SHGs, to meet the needs of the poorest among the poor.","Micro Finance, Credit Line, Minority Community, Loan, SHG"
Mission Solar Charkha,https://www.myscheme.gov.in/schemes/msc,"The scheme “Mission Solar Charkha” a pilot project was implemented by the Ministry of Micro, Small & Medium Enterprises, Government of India. The scheme envisages setting up of Solar Charkha Clusters which would mean a focal village and other surrounding villages in a radius of 8 to 10 Kilometres.","Solar Charkha, Employment, Capital Subsidy, Solar Grid, Interest Subvention, Capacity Building, Spinner, Weaver"
Mobile Food Court Van (DAADC),https://www.myscheme.gov.in/schemes/mfcvs,"The scheme aims to generate self-employment opportunities in the food and beverage sector by providing credit to unemployed scheduled caste individuals belonging to Antyodaya families. Under this scheme, loans are provided to the eligible beneficiaries at a concessional interest rate.","Loan, Self-employment, Scheduled Caste, Antyodaya, Food Court Van"
Mukhya Mantri Gyandeep Yojna,https://www.myscheme.gov.in/schemes/mmgy,A scheme to provide financial support in the form of interest subsidy on Educational Loans availed from Banks by Himachali Students for pursuing Higher Education in India and Abroad.,"Student, Loan, Interest Subsidy, Bank"
Mukhya Mantri Yuva Udyami Yojana,https://www.myscheme.gov.in/schemes/myuy,"The scheme ""Mukhya Mantri Yuva Udyami Yojana"" was launched on 1st August 2014 by the Department of Micro, Small & Medium Enterprises, Government of Madhya Pradesh. The scheme provides loans to the citizens of Madhya Pradesh who want to set up their industries.","Entrepreneurship, Business, Financial Assistance, Loan, Bank, MSME"
Mukhya mantri Swarojgar Yojana,https://www.myscheme.gov.in/schemes/msy,"The scheme aims to provide benefits financial assistance, interest subsidies, and a guarantee. the government of Madhya Pradesh gives loans to the state's citizens to establish employment so that all citizens can start employment.","Self Employment, Business, Financial Assistance, Loan, Bank"
Mukhyamantri Aarthik Kalyan Yojana,https://www.myscheme.gov.in/schemes/maky,"The scheme “Mukhyamantri Aarthik Kalyan Yojana” was launched by the Department of Industrial Policy and Investment Promotion, Government of Madhya Pradesh on 1st August 2014.","Scheduled Caste, Below Poverty Line, Loan, Financial Assistance, Economic Welfare"
Mukhya mantri Krishak Udyami Yojana,https://www.myscheme.gov.in/schemes/mkuy,The objective of this scheme is to provide financial assistance to the sons and daughters of farmers to establish their businesses. the government of Madhya Pradesh provided loans to the bank for all citizens of the state.,"Farming, Farmer, Financial, Loan, Bank"
Mukhyamantri Alpsankhyak Rozgar Rinn Yojana,https://www.myscheme.gov.in/schemes/marry,"The objective of this scheme is to provide loans of up to ₹5,00,000/- at a simple annual interest rate of 5% to youths from minority communities (Muslim, Sikh, Christian, Buddhist, Jain, and Parsi) for generating employment.","Minority, Employement, Youth, Loan"
Mahila Samman Savings Certificate,https://www.myscheme.gov.in/schemes/mssc,"The scheme aims to provide a secure savings option with assured returns for women. Through this scheme, 7.5% interest and flexible savings benefits are provided to women and minor girls.","Mahila, Woman, Girl, Saving, Investment"
Mahatama Gandhi Bunkar Bima Yojana,https://www.myscheme.gov.in/schemes/mgbby-odisha,"The Scheme “Mahatama Gandhi Bunkar Bima Yojana” was launched during 2005-06 by Handlooms, Textiles & Handicrafts Dept. of Govt. of Odisha to provide enhanced insurance cover to the handloom weavers in the case of natural as well as accidental death and in cases of total or partial disability.","Weavers, Handloom, Insurance, Death, Disability"
Mahila Samiriddhi Yojana for Backward Classes- Haryana,https://www.myscheme.gov.in/schemes/msybc,"This scheme, implemented by the Haryana Backward Classes and Economically Weaker Sections Kalyan Nigam, provides loans up to ₹1,25,000/- per beneficiary exclusively to women entrepreneurs of the target group, either directly or through self-help groups.","Mahila, Woman, Backward Classes, Woman Entrepreneur, Loan, Self-help Group"
Mahila Samiriddhi Yojana for Minority Community,https://www.myscheme.gov.in/schemes/msymc,"The scheme is implemented by the Haryana Backward Classes & Economically Weaker Sections Kalyan Nigam. Under this scheme, loans up to ₹1,00,000/- per beneficiary are provided only to women entrepreneurs of the target group, either directly or through Self-Help Groups.","Mahila, Minority Community, Woman, Loan, SHG"
Mahila Samriddhi Yojana,https://www.myscheme.gov.in/schemes/cbssc-msy,"This is a micro-financing programme aiming towards the empowerment of women from underprivileged backgrounds or economically backward areas. Through this scheme, these women can apply for a loan at a nominal interest rate to fulfil their dreams and goals and gain financial independence.","Empowerment, SHG Women, Financial Inclusion Women"
Mahila Samruddhi Yojana (DAADC),https://www.myscheme.gov.in/schemes/msydaadc,"The scheme aims to promote self-employment and financial independence among women from the Antyodaya Samaj, especially from Scheduled Castes. Under this scheme, loan up to ₹50,000/- is provided at a concessional interest rate to eligible women for starting small-scale businesses.","Loan, Woman, Scheduled Caste, Self-employment, Antyodaya Samaj"
Mahila Samridhi Yojana (Maharashtra),https://www.myscheme.gov.in/schemes/msym,"""Mahila Samridhi Yojana"" is administered by the Dept. of Social Justice & Special Assistance, Govt. of Maharashtra. The scheme aims to uplift economically weaker women from the Charmakar Community. Loans ranging from ₹25,000/- to ₹50,000/- are granted at a low interest rate of 4% p.a.","Woman, Charmakar, Subsidy, Widow, Divorcee"
Matrimonial Incentives,https://www.myscheme.gov.in/schemes/mi-maha,"In this scheme, if a Person with Disability (PwD) gets married to a non-disabled person, then the couple is provided a marriage incentive of up to ₹ 50,000. Only citizens who are permanent residents of the state of Maharashtra are eligible to apply for this scheme.","Person With Disability, Marriage, Incentive, Financial Assistance, Social Welfare"
Meghalaya Cinema Theatre Scheme,https://www.myscheme.gov.in/schemes/mcts,The scheme's objective is to promote youth entrepreneurship and employment in Meghalaya by supporting cinema theatres while preserving the state’s cultural heritage.,"Cinema, Theatre, Gaming Zones, Movie Watching"
Meghalaya Sericulture & Weaving Scheme,https://www.myscheme.gov.in/schemes/msws,The scheme aims to promote entrepreneurship in sericulture and weaving by providing financial support. It also focuses on strengthening Eri and Muga silk production and promoting Meghalaya’s yarn and fabric in national and global markets.,"Yarn And Fabric, International Silk, Eri Silk, Sericulture"
Merit Loan Scheme for Good Borrowers,https://www.myscheme.gov.in/schemes/mlsgb,"The scheme aims to assist the units of PIPDIC whose loan accounts are classified as Standard Assets continuously for 3 years. The assistance is provided for construction of additional building, purchase of additional machineries & equipments essential for expansion /modernisation / diversification.","Entrepreneur, Industry, Loan, Investment, Merit, Financial Assistance"
Micro Credit Finance (NSFDC),https://www.myscheme.gov.in/schemes/mcfnsfdc,"The scheme is implemented by the National Scheduled Castes Finance & Development Corporation, Ministry of Social Justice & Empowerment, Govt. of India. Under this scheme, loans are provided to individuals from the SC community for units costing up to ₹1,40,000/- for income-generating activities.","Micro Credit, NSFDC, Loan, Self-employment, Scheduled Caste"
Micro Finance Scheme (GNDTDC),https://www.myscheme.gov.in/schemes/mfgntdnt,"The scheme promotes self-employment among Nomadic and Denotified Tribes by offering loan up to ₹1,25,000 at a concessional interest rate to help start small-scale businesses or enterprises.","Small Scale Business, Self-employment, Loan, Nomadic Tribes, Denotified Tribes"
Micro Credit Finance,https://www.myscheme.gov.in/schemes/mcf,"Under the Micro Credit Finance Scheme, beneficiaries from the Charmkar Community receive financial assistance of up to ₹50,000 at an interest rate of 5% per annum. This assistance includes a subsidy of ₹10,000, with the remaining amount provided as a loan.","BPL, Below Poverty Line, Financial Assistance, Employment, Credit"
Micro Finance (GBCDC),https://www.myscheme.gov.in/schemes/mfgbcdc,"The scheme aims to create self-employment for the backwards class men. Through this scheme, low interest rates and financial help are provided to the backwards class men.","Self Employment, Backward Classes, Educationally Backward Class, Socially Backward Class, Business"
Micro Finance Scheme for Self Help Groups (GTKVN),https://www.myscheme.gov.in/schemes/mfsfshg,"The scheme aims to economically empower women from Thakor and Koli castes through self-employment opportunities via Self Help Groups (SHGs). Under this scheme, eligible members of SHGs receive a loan up to ₹60,000/- at low interest to start or expand small-scale businesses/enterprises.","SHG, Business, Loan, Enterpreneurship, Self-employment, Thakor Caste, Koli Caste"
Micro Finance Scheme of NMDFC,https://www.myscheme.gov.in/schemes/mfs-nmdfc,"Under the scheme, an amount of Rs. 1 lakh under credit Line-1 & upto  Rs. 1.5 lakh under Credit Line-2 is extended to each member of SHG (belong to Minority communities) at interest rate of 7% & 10% respectively.  Concession of 2% is extended to women beneficiaries under Credit Line-2.",Micro Finance Scheme Of NMDFC
Pradhan Mantri Mudra Yojana,https://www.myscheme.gov.in/schemes/pmmy,"Pradhan Mantri Mudra Yojana (PMMY) is  a flagship scheme of Government of India. It facilitates micro credit/Loan upto Rs. 20 lakhs to income generating micro enterprises engaged in the non farm sector in manufacturing, processing, trading or service sector including activities allied to agriculture","Loan, Business, MUDRA"
Pradhan Mantri Suraksha Bima Yojana,https://www.myscheme.gov.in/schemes/pmsby,An Accident Insurance Scheme offering accidental death and disability cover for death or disability on account of an accident.,"Bank Account Holders, Insurance, Accident Insurance, Death Insurance"
Pradhan Mantri Uchchatar Shiksha Protsahan Yojana: Central Sector Interest Subsidy Scheme,https://www.myscheme.gov.in/schemes/pm-uspycsiss,The scheme provides full interest subsidy during the moratorium period on loan availed under Model Education Loan Scheme of Indian Banks’ Association (IBA) to students belonging to economically weaker sections whose annual parental income is up to ₹4.5 Lakhs from all sources.,"Interest Subsidy, Student, Economically Weaker Sections, Education Loan, IBA, Professional Programmes, Technical Programmes"
Pradhan Mantri Vidyalaxmi (PM-Vidyalaxmi) Scheme,https://www.myscheme.gov.in/schemes/pmvs,"The ""Pradhan Mantri Vidyalaxmi (Pm-vidyalaxmi) Scheme"" aims to provide financial support for higher education through education loans. Under this scheme, financial assistance of up to ₹10,00,000/- is provided to meritorious students seeking admission to domestic institutions.","Education, Student, College, Merit, Loan"
Pravasi Bharatiya Bima Yojana,https://www.myscheme.gov.in/schemes/pbby,A mandatory insurance scheme by Ministry of External Affairs (MEA) for safeguarding the interests of Indian emigrant workers falling under Emigration Check Required (ECR) category going for overseas employment to ECR countries.,"Insurance, Non Resident Indian, Employment, Medical Insurance, Person With Disability, Financial Assistance"
Primary Cooperative Agriculture and Rural Development Bank: For Fishing Boats (Catamarans),https://www.myscheme.gov.in/schemes/pcardbfb,"The scheme provides loans to farmers for purchasing fishing boats (Catamarans) ranging from ₹15,000/- to ₹60,000/- with an applicable interest rate subject to change.","Fishing Boats, Agriculture, Catamarans, Farmer, Loan"
Primary Cooperative Agriculture and Rural Development Bank: For Animal Husbandry,https://www.myscheme.gov.in/schemes/pcardah,"The scheme provides loans to farmers for the purpose of animal husbandry, allowing them to improve their income through livestock.","Animal Husbandry Loan, Agriculture, Farmer"
Primary Cooperative Agriculture and Rural Development Bank: For Handloom and Other Non Farm Sector Activities,https://www.myscheme.gov.in/schemes/pcardfhtn,"The scheme offers loans for handloom and other non-farm sector activities, with a maximum loan amount of up to ₹2,00,000/- at an interest rate of 11% to 12.5%. The scheme is designed to support farmers engaged in non-farm activities.","Handloom Loans, Non-farm Sector Activities, Farmer, Financial Assistance"
Primary Cooperative Agriculture and Rural Development Bank: For Horticulture,https://www.myscheme.gov.in/schemes/pcaardfh,"The scheme offers a horticulture loan to support farmers with funds ranging from ₹25,000/- to ₹2,00,000/- per 0.4 hectare at an interest rate of 11%-12.75%.","Horticulture Loan, Farmer, Financial Assistance"
Primary Cooperative Agriculture and Rural Development Bank: For Minor Irrigation,https://www.myscheme.gov.in/schemes/pcardmi,"The scheme offers loans to farmers for minor irrigation projects, aiming to enhance water access for agriculture. Loan amounts range from ₹65,000/- to ₹1,20,000/- at an interest rate of 11% to 11.75%.","Irrigation, Agriculture, Loan, Farmer, Agriculture And Rural Development Bank"
Primary Cooperative Agriculture and Rural Development Bank: For Inland Fishing,https://www.myscheme.gov.in/schemes/pcardbif,"The scheme offers loans to farmers for inland fishing projects, with a loan amount of up to ₹3,30,000/- per hectare at an interest rate between 11% and 12%.","Inland Fishing, Loan, Farmer, Agriculture And Rural Development Bank"
Primary Cooperative Agriculture and Rural Development Bank: For Plantation (Tea),https://www.myscheme.gov.in/schemes/pcardtp,"The scheme offers financial assistance of up to ₹33,000/- per acre to farmers for tea plantations, with an interest rate of 11%-12.5%.","Tea Plantation, Loan, Farmer, Agriculture, Agriculture And Rural Development Bank"
Primary Cooperative Agriculture and Rural Development Bank: For Power Tiller,https://www.myscheme.gov.in/schemes/pcardbpt,"The scheme offers loans to farmers covering up to 90% of the cost of a power tiller, with an interest rate between 11% and 12.25%.","Power Tiller, Loan, Farmer, Agriculture And Rural Development Bank, Farming Equipment"
Primary Cooperative Agriculture and Rural Development Bank: For Poultry Development,https://www.myscheme.gov.in/schemes/pcardfpd,"The scheme offers loans to farmers for poultry development and cattle development, with funding of up to ₹14,800/- for 200 birds or ₹17,000/- for 2 cows, with an interest rate of 14.5% to 16.5%.","Poultry Development, Cattle Development, Loan, Farmer, Agriculture And Rural Development Bank"
Primary Cooperative Agriculture and Rural Development Bank: For Tractor Purchase,https://www.myscheme.gov.in/schemes/pcardftc,"The scheme offers a specialized loan for farmers to purchase tractors, covering up to 90% of the tractor's cost.","Agriculture, Loan, Farmer"
Primary Cooperative Agriculture and Rural Development Bank: Jewel Loans,https://www.myscheme.gov.in/schemes/pcaardjl,"The scheme offers jewel loans to farmers, enabling them to access up to ₹2,00,000/- at an interest rate of 11.5% for agricultural purposes.","Banking, Financial Assistance, Farmer"
Primary Cooperative Agriculture and Rural Development Bank: For Sericulture In Irrigated Area,https://www.myscheme.gov.in/schemes/pcardsia,"The scheme provides loans to farmers for sericulture activities in irrigated areas, with a loan amount ranging from ₹49,000/- to ₹79,000/- per acre, and interest rates from 11% to 12.75%.","Sericulture, Loan, Farmer, Agriculture And Rural Development Bank, Irrigated Area"
