Title,Link,Description,Tags
Maternity Benefit For Female Workers- JKBOCWWB,https://www.myscheme.gov.in/schemes/mbffwjkbocwwb,"The ""Maternity Benefit for Female Workers"" scheme by the JKBOCW Welfare Board, Labour Department, Jammu & Kashmir, is a welfare program that provides maternity benefits to eligible registered female workers up to two times in their lifetime.","Building Worker, Construction Worker, Labour, Maternity, Pregnancy Care, Women"
Maternity Benefit (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mbobocwwb,"The “Maternity Benefit” scheme by the BOCW Welfare Board, Labour Department, Odisha, is a welfare scheme that provides maternity benefits to the female beneficiaries subject to a maximum of two children who  are registered beneficiaries for a period of more than one year under the board.","Labour, Building Worker, Construction Worker, Maternity, Pregnancy Care, Women, Child Delivery"
Maternity Benefit Scheme (APB&OCWWB),https://www.myscheme.gov.in/schemes/mbsapbandocwwb,The Govt. of Arunachal Pradesh has proposed and implemented the scheme “Maternity Benefit Scheme” for Registered Workers of Arunachal Pradesh Building & Other Construction Workers Welfare Board (APB&OCWWB).,"Women, Maternity, Construction Worker, Cash Assistance"
Maternity Benefit Scheme (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mbspbocwwb,"The ""Maternity Benefit Scheme'' by the BOCW Welfare Board, Department of Labour, Punjab, is a welfare scheme that provides financial assistance to the female construction workers and spouse of the male workers to support childbirth-related expenses maximum for two living children.","Labour, Building Worker, Construction Worker, Women, Maternity Benefit, Pregnancy"
Maternity Benefit/Delivery Assistance (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mbdakbocwwb,"The ""Maternity Benefit/Delivery Assistance'' by the BOCW Welfare Board, Department of Labour, Karnataka, is a welfare scheme that provides financial assistance to registered women construction workers for the birth of upto two (2) children.","Labour, Building Worker, Construction Worker, Medical Assistance, Maternity, Delivery, Women"
Maternity Benefit for Women Beneficiaries,https://www.myscheme.gov.in/schemes/mbfwb,"The ""Maternity Benefit for Women Beneficiaries"" scheme under the Nagaland Building and Other Construction Workers' Welfare Board provides financial assistance to pregnant women registered as beneficiaries and wives of registered beneficiaries. The assistance can be availed up to two times.","Financial Assistance, Women, Pregnancy, Construction Worker"
Maternity Benefits Scheme (BBOCWWB),https://www.myscheme.gov.in/schemes/mbsbbocwwb,"""Maternity Benefits Scheme"" provides an amount equivalent to 90 days of the minimum wages set by the State Govt. for unskilled workers at the time of childbirth. The applicant should be a female construction worker who has completed one year of membership with the Board.","Construction, Building, Woman, Labour, Maternity, Worker"
Matrutva Prasuvidha Yojana,https://www.myscheme.gov.in/schemes/mpy,"""Matrutva Prasuvidha Yojana"" is a Medical Assistance scheme by the Department of Labour, Employment, Training & Skill Development Govt of Jharkhand. The scheme provides financial assistance of ₹ 15,000/- for the first two deliveries of the registered female worker.","Pregnancy, Women, Hospitalization"
Medical Assistance (ANBOCWWB),https://www.myscheme.gov.in/schemes/maanbocwwb,"The scheme provides medical assistance to the Building & Other Construction Workers, who are registered under the A&N Islands Building and Other Construction Workers Welfare Board, and his/her dependents' family members during hospitalization due to accident or illness.","Medical Assistance, Building Worker, Construction Worker, Labour, Hospital"
Medical Assistance (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/ma-abocwwb,"Medical assistance shall be provided to Building & Other Construction Workers who are registered under A.B.O.C.W.W.B. during hospitalization, partial disability & for critical diseases such as Cancer, Heart attack, Failure of kidney, Liver cirrhosis etc. as per the decision of the Board.","Medical, Construction Worker, Hospital, Partial Disability, Critical Diseases, Labour"
Medical Assistance (MBOCWWB),https://www.myscheme.gov.in/schemes/mambocwwb,The scheme provides financial assistance to registered construction workers who are hospitalized for five or more days due to an accident or any disease.,"Medical, Building Worker, Construction Worker, Financial Assistance, Labour, Accident, Disease"
Medical Aid Scheme (Ayushman Bharat Scheme 'Niramaya') (MPBOCWWB),https://www.myscheme.gov.in/schemes/masabsn,"The ""Medical Aid Scheme (Ayushman Bharat Scheme 'Niramaya')"" under the Labour Department, Government of Madhya Pradesh, provides free medical treatment up to ₹5,00,000/- per year to the registered workers and their families in approved hospitals.","Building, Construction, Medical, Labour, Financial Assistance, Insurance, Worker"
Medical Assistance (NBOCWWB),https://www.myscheme.gov.in/schemes/manbocwwb,"The ""Medical Assistance"" scheme by the Nagaland Building and Other Construction Workers' Welfare Board provides financial assistance to registered beneficiaries and their family members for hospitalization.","Financial Assistance, Medical Treatment, Construction Worker"
Medical Assistance (Karmika Arogya Bhagya) (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/makabbocwwb,"The ""Medical Assistance (Karmika Arogya Bhagya)'' by the BOCW Welfare Board, Department of Labour, Karnataka, is a welfare scheme that provides financial assistance to registered construction workers and their dependents for hospitalisation expenses in recognised hospitals.","Labour, Building Worker, Construction Worker, Medical Assistance, Hospitalisation"
Medical Assistance Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/mas-pbaocwwb,"The ""Medical Assistance"" scheme provides financial assistance to Construction Workers hospitalized for five or more days due to an accident or disease. The financial assistance shall be ₹500/- for the first 5 days and ₹50/- each for the remaining days, subject to a maximum of ₹1,5000/-.","Medical, Hospital, Financial Assistance, Accident, Disease, Construction, Worker"
Medical Assistance (GBOCWWB),https://www.myscheme.gov.in/schemes/ma-gbocwwb,"Through the ""Medical Assistance (GBOCWWB)"" scheme, the worker who is hospitalized for 5 or more days due to an accident or any disease is provided with ₹400/- for the first 5 days and ₹40/- for the remaining days, subject to a maximum ₹2,000/-.","Patient, Accident, Disease, Surgery, Medical, Labour"
Medical Assistance (APB&OCWWB),https://www.myscheme.gov.in/schemes/maapbandocwwb,"The scheme “Medical Assistance” was started by the Department of Labour and Employment, Govt. of Arunachal Pradesh for the registered workers of Arunachal Pradesh Building & Other Construction Workers Welfare Board (APB&OCWWB).","Construction Worker, Accident, Disease, Financial Assistance, Medical Assistance"
Medical Assistance and Wage Loss for the Construction Workers,https://www.myscheme.gov.in/schemes/mawlftcw,"The ""Medical Assistance and Wage Loss for the Construction Workers'' by the BOCW Welfare Board, U.T. of DNH & DD, is a welfare scheme that provides medical expenses for injuries sustained during employment and will pay half-monthly wages during the period of disablement to the eligible worker.","Labour, Medical Assistance, Wage Loss, Building Worker, Construction Worker"
Medical Assistance for the Construction Worker,https://www.myscheme.gov.in/schemes/maftcwsbw,"The ""Medical Assistance for the Construction Workers"" by the Sikkim BOCW Welfare Board, Labour Department, is a welfare scheme of the board that provides medical expenses for the treatment of the registered beneficiary and /or his dependents.","Labour, Medical Support, Construction Workers, Financial Assistance"
Medical Expenses for Treatment of Major Ailments (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/metfmaiso,"The “Medical Expenses for Treatment of Major Ailments” scheme by the BOCW Welfare Board, Labour Department, Odisha, is a welfare scheme that provides financial assistance for the treatment of beneficiary or his/ her dependents suffering from major diseases.","Labour, Building Worker, Construction Worker, Treatment, Ailments, Surgery, Medical Expenses"
Medical Assistance to Beneficiaries (HPBOCWWB),https://www.myscheme.gov.in/schemes/matbhpbocwwb,"The ""Medical Assistance to Beneficiaries"" scheme under the Labour and Employment Department HP, provides financial support for healthcare. It covers ₹50,000 for outdoor treatment, ₹1,00,000 for indoor treatment, and ₹5,00,000 for critical illnesses each year, upon submission of valid medical bills.","Building, Construction, Labour, Financial Assistance, Medical, Worker"
Medical Check-Up facility (UKBOCWWB),https://www.myscheme.gov.in/schemes/mcuf,"The scheme aims to provide medical check-up facilities to registered construction workers through door-to-door visits, health camps, and collection centers.","Labour, Building Worker, Construction Worker, Medical Check-Up, Health"
Medical Assistance for the Treatment of Critical Illness,https://www.myscheme.gov.in/schemes/matci,"Under this scheme, medical assistance of ₹1,00,000/- for the treatment of serious ailments for registered worker and his/her family members. (the benefit can be availed only after 26th July 2014 as the benefit is covered under the Mediclaim & Personal Accident Insurance scheme).","Financial Assistance, Illness, Construction Worker, Medical Treatment"
Medical Assistance for the Construction Workers,https://www.myscheme.gov.in/schemes/maftcw,"""Medical Assistance for the Construction Workers"" was launched by the Delhi Building and Other Construction Workers Welfare Board, Labour Dept, Delhi. The registered workers are given medical assistance upto ₹ 10,000/- in case of being hospitalized for 5 or more days due to an accident or disease.","Labour, Medical Support, Construction Workers, Hospitalization, Financial Assistance, Accidental Support"
Medical Termination of Pregnancy Scheme (PULWS),https://www.myscheme.gov.in/schemes/mtp-pulws,"The ""Medical Termination of Pregnancy Scheme (PULWS)"" is a Welfare Scheme by the ""Puducherry Unorganised Labourers' Welfare Society"", Labour Department, Union Territory of Puducherry. The Society extends ₹250/- to the member/ spouse of the member for the Medical Termination of Pregnancy.","Abortion, Pregnant, Medical, Hospital, Woman"
Medical Expenses-Treatment for Major Ailments Including Surgery,https://www.myscheme.gov.in/schemes/metfmaiswb,"""Medical Expenses-Treatment for Major Ailments Including Surgery'' scheme by the BOCW Welfare Board, Labour Dept.,West Bengal, is a welfare scheme that provides medical expenses for the treatment of beneficiary or his/ her dependents suffering from Cancer, Heart disease, Kidney disease, T.B. etc.","Labour, Building Worker, Construction Worker, Treatment, Ailments, Surgery, Medical Expenses"
Medical Expenses for Treatment of Major Ailments of a Beneficiary,https://www.myscheme.gov.in/schemes/metmab,"The Manipur Building and Other Construction Workers' Welfare Board provides financial support for the treatment of serious illnesses such as Tuberculosis, Cancer, Heart Disease, Kidney Disease, and more, for building workers and their family members.","Financial Assistance, Medical Treatment, Construction Worker, Disease"
Mentally Retarded Children Benefit Scheme (HPBOCWWB),https://www.myscheme.gov.in/schemes/mrcbshpbocwwb,"In the scheme ""Mentally Retarded Children Benefit"" by the Himachal Pradesh Building and Other Construction Workers Welfare Board, an amount of ₹20,000/- per annum is provided to the registered workers to take care of their mentally retarded/disabled children.","Construction, Building, Labour, Child, Financial Assistance, Worker, Disability"
Mentally Retarded Children Benefit Scheme (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mrcbspbocwwb,"The ""Mentally Retarded Children Benefit Scheme'' by the BOCW Welfare Board, Department of Labour, Punjab, is a welfare scheme that provides financial assistance for the care of mentally retarded children (son/daughter) of construction workers.","Labour, Building Worker, Construction Worker, Mentally Retarded, Children"
Pradhan Mantri Surakshit Matritva Abhiyan,https://www.myscheme.gov.in/schemes/pmsma,"The scheme aims to provide fixed-day assured, comprehensive and quality antenatal care universally to all pregnant women in 2nd and 3rd trimester on the 9th of every month. It offers free comprehensive antenatal care services at government health facilities.","Maternal, Health, Antenatal, Pregnancy, Government, Women, Medical"
Prime Minister's Award for Yoga,https://www.myscheme.gov.in/schemes/pmafy,The purpose of the Award is to recognize and felicitate individual(s)/ organization(s) who have made a significant impact on society for a sustained period by way of promotion and development of Yoga,"Yoga, Award, Health, International, National"
Procedure for Making Medical Certificate (for Certifying Disability),https://www.myscheme.gov.in/schemes/pmmc,"The certificate aims to ensure that persons with disabilities can easily obtain authentic medical certification required to avail benefits under various social welfare schemes, including disability pensions, scholarships, healthcare facilities, and employment reservations.","Medical Certificate, Disability, PwD, Disabled Person, Divyang"
National Livestock Mission: Establishment of State Semen Bank,https://www.myscheme.gov.in/schemes/essb,"""Establishment of State Semen Bank (Genetic Improvement of Sheep and Goat breeds)"" aims at the genetic improvement of sheep/goat breeds through selective breeding by propagation of superior male germplasm through artificial insemination.","Gene, Sheep, Goat, Buffalo, Semen, Bank"
National Youth Award,https://www.myscheme.gov.in/schemes/nya,This award is to motivate young persons to achieve excellence in the field of national development or social service and to develop in them a sense of responsibility to the community and thus to improve their potential as good citizens.,"Youth, Purashkar, National, Social Service, Good Citizens"
Poshan Sudha,https://www.myscheme.gov.in/schemes/psgg,This scheme is a government initiative to provide nutrition and healthcare support to pregnant and lactating mothers in tribal districts of Gujarat.,"Pregnant Women, Child, Nutritional Support"
Pradhan Mantri Bhartiya Janaushadhi Pariyojana,https://www.myscheme.gov.in/schemes/pmbjp,"Pradhan Mantri Bhartiya Janaushadhi Pariyojana was launched by the Department of Pharmaceuticals, in November 2008. Under the scheme, dedicated outlets known as Janaushadhi Kendras are opened to make quality generic medicines available to all at affordable prices.","Medicine, Pharmaceutical, Healthcare, Entrepreneur, Janaushadhi, Generic Drugs"
Pradhan Mantri Garib Kalyan Package : Insurance Scheme For Health Workers Fighting COVID-19,https://www.myscheme.gov.in/schemes/pmgkp,"The scheme aims to provide financial protection through insurance cover of ₹50,00,000/- to healthcare workers fighting COVID-19.","Life Insurance, Health Workers, COVID-19"
PM Janjati Adivasi Nyaya Maha Abhiyan (PM JANMAN),https://www.myscheme.gov.in/schemes/pm-janman,"The scheme aims to improve the socio-economic status of PVTGs by saturating families and habitations with basic facilities and services. It provides 11 critical infrastructure and welfare interventions, including housing, water, electricity, and connectivity.","Tribal, PVTG, Infrastructure, Housing, Health, Education, Livelihood, Skilling"
PM-Special Training of Geriatric Caregivers,https://www.myscheme.gov.in/schemes/pmstgc,"The scheme aims to train and create a professional cadre of geriatric caregivers to meet the increasing demand for specialized care for senior citizens. It offers skill development and certification in geriatric care job roles to Indian citizens, ensuring professional services for the elderly.","Training, Skill, Health, Certification"
PM POSHAN - Prime Minister's Overarching Scheme For Holistic Nourishment,https://www.myscheme.gov.in/schemes/pm-poshan,"PM POSHAN is a centrally sponsored scheme by the Department of School Education & Literacy, Ministry of Education. Under this scheme, one hot cooked meal will be provided to the children studying in Government and Government – aided schools. The Scheme is implemented by the Ministry of Education.","School, Children, Health, Govt Scheme, Nutrition India"
PURNA Scheme,https://www.myscheme.gov.in/schemes/psg,"The scheme aims to reduce malnutrition, anemia, and early marriage among adolescent girls in Gujarat by educating them on health, nutrition, life skills, and legal rights, while promoting self-empowerment through various activities.","Adolescent Girls, Nutrition, Vocational Training, Child Health, Malnutrition, Early Education"
Pada Pushti Karyakram,https://www.myscheme.gov.in/schemes/ppk,"The scheme aims to ensure access to supplementary nutrition by all children, residing in hard-to-reach villages where there is no Anganwadi centers. This programme is functioning as an extension of respective Anganwadi Centers in the hard-to-reach villages.","Supplementary Nutrition, Hard-to-Reach Village, Preschool Children, Meals, Anganwadi Center"
Rastriya Arogya Nidhi - Health Minister’s Cancer Patient Fund,https://www.myscheme.gov.in/schemes/hmcpf,"The scheme-component aims to provide financial assistance to poor patients living below the poverty line and suffering from cancer, for their treatment at 27 Regional Cancer Centers (RCCs).","BPL, Cancer Treatment, Patient"
Rehabilitation Treatment For The Disabled,https://www.myscheme.gov.in/schemes/rtfd,"The government of Meghalaya provides rehabilitation treatment for persons with disabilities under the ""Disability Rehabilitation Scheme"".","Medical Treatment, Assistive Devices, Rehabilitation Services, Training, Education"
Rehabilitation Allowance To Lepers,https://www.myscheme.gov.in/schemes/ral,The Himachal Pradesh Rehabilitation Allowance to Lepers is a social welfare scheme initiated by the Government of Himachal Pradesh in India to provide financial assistance to people affected by leprosy.,"Rehabilitation Allowance, Lepers, Monthly Allowance, DBT, Himachal Pradesh"
Reimbursement of Expenditure for Occupational Diseases (P.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/reodpbocwwb,"The ""Reimbursement of Expenditure for Occupational Diseases'' by the BOCW Welfare Board, Department of Labour, Punjab, is a welfare scheme that provides reimbursement of expenditure incurred by the beneficiaries and their dependents for the treatment of 16 dangerous ailments.","Labour, Building Worker, Construction Worker, Occupational Diseases, Health, Operation"
Rules Related to Madhya Pradesh State Disease Assistance Fund,https://www.myscheme.gov.in/schemes/aflbplsdrf,"The scheme provides financial assistance ranging from ₹25,000 to ₹2,00,000 to Below Poverty Line (BPL) patients for major surgeries and treatments related to specified serious diseases.","Financial Assistance, Medical Treatment, Disease, Below Poverty Line"
Rural Sports and Health Promotion Scheme,https://www.myscheme.gov.in/schemes/rsahps,"The scheme promotes fitness among rural youth by providing financial assistance to the mangal dals for setting up open gyms in each Gram Panchayat. Financial assistance of ₹17,960/- is allocated per gram panchayat for installing open gym/community fitness equipment to encourage fitness & well-being.","Rural Sports, Health Promotion, Sports Promotion, Youth, Mangal Dal, Open Gym"
Safai Karmakar Bahay Rogi Chikitsa Sahayata Yojana,https://www.myscheme.gov.in/schemes/skbrcsy,"Chhattisgarh State Government started a scheme ""Safai Karmakar Bahay Rogi Chikitsa Sahayata Yojana"" for unorganized worker on 11 March 2015.","Financial Assistance, Health, Wellness"
Safai Karmakar Gambhir Bimari Chikitsa Sahayata Yojana,https://www.myscheme.gov.in/schemes/skgbcsy,"Chhattisgarh State Government started a scheme ""Safai Karmakar Gambhir Bimari Chikitsa Sahayata Yojana"" for unorganized worker on 28 April 2012.","Medical Treatment, Financial Assistance, Serious Illness, Health & Wellness"
Promotion of Institutional Delivery,https://www.myscheme.gov.in/schemes/piduk,"The scheme aims to promote safe and institutional deliveries by providing free accommodation to pregnant women, especially from disaster-prone areas, near district hospitals.","Mother, Newborn, Childcare, Pregnant Woman, Institutional Delivery"
RMEWF-Financial Assistance For Medical Treatment Of Ex-Servicemen,https://www.myscheme.gov.in/schemes/rmewf,A scheme to provide financial assistance to a non-pensioner Ex-Servicemen/widows of ranks up to Havildar/equivalent to meet routine medical expenses.,"Ex-Servicemen, Health Checkup, Medical Expenses, Health Treatment, Widow Of Ex-Servicemen"
Rajasthan Chief Minister's Relief Fund - Medical Help,https://www.myscheme.gov.in/schemes/rcmrf-mh,Rajasthan Chief Minister’s Relief Fund – medical help scheme launched on April 1999 under Chief Minister’s Relief Fund in Rajasthan for Individual for Non BPL whose family income should be at least 2lakhs per annum.,"Medical Help, Non BPL, Relief Fund, Rajasthan Scheme, Hospital"
Rastriya Arogya Nidhi - Health Minister’s Cancer Patient Fund,https://www.myscheme.gov.in/schemes/hmcpf,"The scheme-component aims to provide financial assistance to poor patients living below the poverty line and suffering from cancer, for their treatment at 27 Regional Cancer Centers (RCCs).","BPL, Cancer Treatment, Patient"
Mukhyamantri Sampoorna Pushti Yojana: Adolescent Girls Nutrition,https://www.myscheme.gov.in/schemes/samproonapushtiagn,"The scheme aims to enhance nutritional support for all adolescent girls aged 15 -19 years across the state. However, in the 10 Aspirational Districts, the coverage is limited to girls aged 18 -19 years.","Adolescent Girls, Daily Ration, Nutrition, Anaemia Screening, Supplementary Nutrition"
Mukhyamantri Sampoorna Pushti Yojana: Nutrition for Severely Underweight and Moderately Acute Malnourished Children (3 years - 6 years),https://www.myscheme.gov.in/schemes/mspynsuwmamc3y6y,"The scheme aims to improve child nutrition outcomes, with a specific focus on providing nutritional support to Severely Underweight (SUW) and Moderately Acute Malnourished (MAM) children aged between 3 years and 6 years.","Nutrition, Severely Underweight, Moderately Acute Malnourished, Malnourished Children, Underweight Children, SUW, MAM"
Mukhyamantri Sampoorna Pushti Yojana: Purna Aahaara for Children (6 months - 5 years),https://www.myscheme.gov.in/schemes/purnaaaharaod,"The scheme aims to provide nutritional support to Severely Acute Malnourished (SAM) children. Under the scheme, eligible beneficiaries are provided Take Home Ration (THR) of 3 kg per month, along with 30 eggs per month, for a duration of 112 days.","Malnutrition, Acute Malnutrition, Take Home Ration, Nutrition, Childcare"
Mukhyamantri Sampoorna Pushti Yojana: Nutrition for Severely Underweight and Moderately Acute Malnourished Children (6 months - 3 years),https://www.myscheme.gov.in/schemes/nutritionsuwandmamod,"The scheme aims to improve child nutrition outcomes, with a specific focus on providing nutritional support to Severely Underweight (SUW) and Moderately Acute Malnourished (MAM) children aged between 6 months and 3 years.","Nutrition, Severely Underweight, Moderately Acute Malnourished, Malnourished Children, Underweight Children, SUW, MAM"
Mukhyamantri Sampoorna Pushti Yojana: Maternal Nutrition,https://www.myscheme.gov.in/schemes/maternalnutritionuk,The scheme aims to provide supplementary Take Home Ration (THR) in the form of nutrient-rich food products to pregnant women and lactating mothers across the state.,"Pregnant Woman, Lactating Mother, Take Home Ration, Nutrient Rich Food, Daily Ration, Mother"
Mukhyamantri Swasthya Sahayata Yojana Jharkhand,https://www.myscheme.gov.in/schemes/mmssyj,"The scheme ""Mukhyamantri Swasthya Sahayata Yojana"" by the Scheduled Tribes, Scheduled Castes, Minorities, & Backward Classes Welfare Department, Govt. of Jharkhand, aims to provide medical financial aid to beneficiaries. It covers illnesses, surgeries, & nutritional support during & after treatment.","Financial Assistance, Health, Rural, Scheduled Tribe, Scheduled Caste, Backward Class"
NAMO Shree Scheme,https://www.myscheme.gov.in/schemes/nss-g,"The scheme aims to ensure proper nutritional support to pregnant women and lactating mothers and encourage institutional deliveries. It provides financial assistance of ₹12,000/- to eligible women beneficiaries covering expenses from conception to delivery.","Women, Maternal, Pregnancy, Financial, Health, Nutrition, Delivery"
National AIDS Control Programme - Uttarakhand,https://www.myscheme.gov.in/schemes/naidscp,"The programme aims to prevent and control the spread of HIV/AIDS through awareness, testing, and treatment, while providing care and support to affected individuals.","AIDS, HIV, HIV Testing, Treatment"
"National Action for Mechanised Sanitation Ecosystem (NAMASTE) - ""Emergency Response Sanitation Unit (ERSU) Formation and Functionalisation""",https://www.myscheme.gov.in/schemes/namaste-ersufaf,"The scheme aims to establish professional, well-trained, motivated and adequately equipped workforce for maintenance and management of sewers and septic tanks, addressing the critical need to eliminate fatalities resulting from workers entering sewers and septic tanks without proper safety measures.","Sanitation, Emergency, Worker, Safety, Sewer, Septic, Training"
Payment of Death Benefit ( HPBOCWWB),https://www.myscheme.gov.in/schemes/podbhpbocwwb,"The scheme ""Payment of Death Benefit"" under the Labour and Employment Department, Himachal Pradesh, provides financial assistance to the nominees or dependents of registered members. In case of accidental death, ₹4,00,000 is given, while ₹2,00,000 is payable in case of natural death.","Construction, Building, Death, Labour, Financial Assistance"
Pension Scheme for Cancer Patients,https://www.myscheme.gov.in/schemes/pscp,"The scheme “Pension Scheme for Cancer Patients"" was launched by the Directorate of Social Welfare and Social Education, Government of Tripura. The scheme aims to provide a monthly pension of ₹2,000/- to the person suffering from cancer.","Cancer, Patient, Pension, Medical, Financial Assistance"
Pension Scheme for Grade II Deformed Leprosy Patients,https://www.myscheme.gov.in/schemes/psfgdlp,"The scheme ""Pension Scheme for Grade II Deformed Leprosy Patients"" is a Pension Scheme by the Directorate of Social Welfare and Social Education, Government of Tripura. The scheme provides financial assistance of ₹2,000/- per month to Leprosy Patients who are residents of Tripura.","Leprosy, Patients, Pension, Financial Assistance"
Mukhyamantri Amrutum Yojana,https://www.myscheme.gov.in/schemes/ma,"The Mukhyamantri Amrutum Yojana, is a health insurance scheme launched by the Government of Gujarat on 4th September 2012. It was initially launched only to cater to people who fall under the lowest income groups of the state i.e. Below Poverty Line (BPL).","Treatment, Amrutam, Health, Wellness, BPL"
Mukhyamantri Ayushman Aarogya Yojana,https://www.myscheme.gov.in/schemes/maayr,"The Mukhyamantri Ayushman Arogya Yojana, launched on 1 May 2021, aims to reduce medical expenses by offering free treatment for 1,798 procedures in government and empanelled private hospitals. Eligible NFSA, SECC 2011 families, contract workers, small farmers, and others can avail benefits.","Health, Free Treatment, Healthcare"
Mukhyamantri Bal Hridaya Upchar Yojana,https://www.myscheme.gov.in/schemes/mbhuy,"The scheme provides financial assistance ranging from ₹25,000/- to ₹1,00,000/- for treatment, covering 07 identified heart diseases in children. Key features include covering costs for treatment at recognized government or private hospitals.","Child, Surgery, Financial Aid, Disease, Treatment"
Mukhyamantri Bal Poshan Yojana,https://www.myscheme.gov.in/schemes/mbpyu,"The scheme aims to improve the health of pre-school children (aged 3 to 6 years) by providing nutritious food, including eggs twice a week and banana chips twice a week, at Anganwadi Centres.","Child Nutrition, Nutrition Meal, Pre-school Children, Anganwadi Centre"
Mukhyamantri Chiranjeevi Swasthya Beema Yojana,https://www.myscheme.gov.in/schemes/mcsby,"The state government has announced the implementation of 'Universal Health Coverage' in the state in the budget announcement 2021-22, in compliance of which Chief Minister Chiranjeevi Health Insurance Scheme was started in the state from May 1, 2021.","Financial Assistance, Health Insurance, Family Welfare"
Mukhyamantri Gambhir Bimari Upchar Yojana,https://www.myscheme.gov.in/schemes/mgbuy,"The scheme ""Mukhyamantri Gambhir Bimari Upchar Yojana"" by the Department of Health, Medical Education & Family Welfare, Government of Jharkhand, provides medical grants of up to ₹5,00,000/- for the treatment of critical illnesses and supports acid attack victims.","Financial Assistance, Illnesses, Medical, Hospital"
Mukhyamantri Kishori Swasthya Yojna,https://www.myscheme.gov.in/schemes/mksybs,"This initiative by the State Government aimed at reducing school dropout rates among adolescent girls by providing free sanitary napkins, promoting hygiene, and supporting their overall health.","Adolescent Girls, Menstrual Hygiene, Sanitary Napkins, Health And Wellness"
Mukhyamantri Mahila Poshan Yojana,https://www.myscheme.gov.in/schemes/mmpyu,The scheme aims to improve the health of pregnant and lactating women by providing nutritional food such as eggs twice a week and dates twice a week at Anganwadi Centres.,"Pregnant Woman, Lactating Woman, Nutritional Food, Health, Anganwadi Centre"
Mukhyamantri Mahalakshmi Kit Yojana,https://www.myscheme.gov.in/schemes/mmkyu,The scheme aims to improve the health and well-being of both mothers and their newborn girl children by providing essential item kits after the institutional delivery of pregnant women registered at an Anganwadi Centre.,"Girl Child, Mahalakshmi, Woman, Kit"
Mukhyamantri Matrushakti Yojana,https://www.myscheme.gov.in/schemes/mmyg,The scheme aims to enhance maternal and child health by providing nutritional support to first-time pregnant women and mothers of young children during the crucial first 1000 days of life.,"Maternal Health, Pregnancy, Nutrition Kit, Infant"
Mukhyamantri Matrupushti Uphar,https://www.myscheme.gov.in/schemes/mmus,"The scheme “Mukhyamantri Matrupushti Uphar” was launched by the Directorate of Social Welfare and Social Education, Government of Tripura, to provide financial assistance of ₹500/- to pregnant women through Direct Benefit Transfer (DBT) for antenatal checkups at any health facility.","Women, Pregnant, Medical, Financial Assistance"
Mukhyamantri Nirmaan Shramik Dirghayu Sahayata Yojana,https://www.myscheme.gov.in/schemes/mnsdsy,"Chhattisgarh State Government started a scheme ""Mukhyamantri Nirmaan Shramik Dirghayu Sahayata Yojana"" for Building and other construction worker on 11 January 2012.","Health, Financial Assistance, Social Welfare"
Mukhyamantri Nidan Yojana,https://www.myscheme.gov.in/schemes/mny-g,"The scheme aims to provide free quality diagnostic facilities at all government health institutions in Gujarat. It benefits rural population by offering essential laboratory tests, X-ray, sonography services without charge at nearby government healthcare centers.","Healthcare, Diagnosis, Laboratory, Rural, Medical"
Niramaya Health Insurance Scheme,https://www.myscheme.gov.in/schemes/nhis,"Niramaya Health Insurance Scheme ,launched by the Department of Empowerment of Persons with Disabilities, aims to provide affordable health insurance to the Persons with Disabilities (PwDs).","Person With Disability, Insurance, Financial Assistance, Autism, Cerebral Palsy, Mental Retardation"
Niramaya Scheme,https://www.myscheme.gov.in/schemes/ns,"The Department of Health & Family Welfare Department, Government of Odisha introduced a scheme named ""NIRAMAYA"" - a Free Medicines Distribution Scheme. The aim is to provide quality essential medicines for all kinds of diseases to patients visiting government health facilities at free of cost.","Free Medicines Distribution, Drug Distribution Counter, Health"
Nirmaan Kamgar Mrtyu Va Divyangta Sahayta Yojana,https://www.myscheme.gov.in/schemes/nkmds,"The ""Nirman Kamgar Mrtyu Va Divyangta Sahayta Yojana "" is a scheme by the government of Uttar Pradesh, to provide financial assistance to registered construction workers.","Financial Assistance, Social Welfare, Health & Wellness"
Nikshay Poshan Yojana,https://www.myscheme.gov.in/schemes/nikshay,"Ministry of Health and Family Welfare, Government of India has announced the scheme for incentives for nutritional support to TB patients. This scheme will be called “Nikshay Poshan Yojana”.","Tuberculosis, Health, Financial Assistance"
Nirmaan Shramik Mrtyu Evan Divyaang Sahaayata Yojana,https://www.myscheme.gov.in/schemes/nsmedsy,"Chhattisgarh State Government started ""Nirmaan Shramik Mrtyu Evan Divyaang Sahaayata Yojana"" for Building and other construction workers.","Financial Assistance, Disability Benefits, Death Benefits"
Nishulk Swasthya Jaanch Yojana - Uttarakhand,https://www.myscheme.gov.in/schemes/nsjy,"The scheme aims to ensure accessible, affordable and quality healthcare services for all citizens of Uttarakhand by providing free diagnostic tests across government healthcare facilities.","Health, Free Checkup, Free Tests"
