Title,Link,Description,Tags
Lalima Abhiyaan,https://www.myscheme.gov.in/schemes/la,"The Lalima Abhiyaan aims to improve the health of children, adolescent girls, and women of reproductive age, and focuses on the prevention of anemia and nutrition awareness among adolescent girls.","Child, Woman, Adolescent, Girl, Nutrition, Anganwadi, Anemia, Health, Disease, Pregnant"
Maa-Badi / Maa-Badi Day-Care Centre Scheme,https://www.myscheme.gov.in/schemes/mbmbdccs,"The scheme aims to impart basic education, nutrition, and awareness to tribal children aged 6–12. The scheme offers meals, learning material, and other support through community-run centres.","Education, Scheduled Tribes, Maa Badi, Nutritious Meals, Child Care"
Madhu Babu Pension Yojana,https://www.myscheme.gov.in/schemes/mbpy,"""Madhu Babu Pension Yojana"" under the Social Security and Empowerment of Persons with Disabilities Department, Government Of Odisha is a social welfare scheme designed to provide financial assistance to elderly citizens, widows, and disabled persons who are economically weaker.","Social Security, Pension, Widow, Disability"
Madhya Pradesh Janani Suraksha Yojana,https://www.myscheme.gov.in/schemes/mpjsy,"Under this scheme, cash incentives are provided to pregnant women and their motivators for delivery in government or accredited private hospitals.","Financial Assistance, Pregnant, Women, Maternal"
Mission Vatsalya (Child Protection Services and Child Welfare Services),https://www.myscheme.gov.in/schemes/mvcppsacws,"This scheme aims to ensure, sustain, and strengthen child protection at the family and community levels, promote family-based non-institutional care, and provide financial support to children in need.","Childcare, Childhood, Vatsalya, Child Protection"
Minimata Mahtari Jatan Yojana,https://www.myscheme.gov.in/schemes/bpsy,"The Labor Department of Chhattisgarh started this scheme on March 4, 2010, under the ""Building and Construction Workers Welfare Board"" for female construction workers. Under the scheme registered female construction workers will receive benefits during pregnancy.","Financial Assistance, Pregnancy Care, Women Wellness, Child Care, Construction Workers"
Miscarriage Benefit,https://www.myscheme.gov.in/schemes/mbbwwb,"The ""Miscarriage Benefit'' scheme by the BOCW Welfare Board, Labour Department,West Bengal, is a welfare scheme that provides financial benefits for miscarriage up to two times in a lifetime to the eligible female beneficiaries or the wives of male beneficiaries.","Labour, Building Worker, Construction Worker, Miscarriage, Women"
Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme,https://www.myscheme.gov.in/schemes/pudhumai-penn-scheme,"The scheme “Moovalur Ramamirtham Ammaiyar Higher Education Assurance Scheme” was launched by the Department of Social Welfare & Women Empowerment, Government of Tamil Nadu.","Girl, Student, School, Education, Financial Assistance"
Moovalur Ramamirtham Ammaiyar Ninaivu Marriage Assistance Scheme - II,https://www.myscheme.gov.in/schemes/mranmas-ii,"The scheme ""Moovalur Ramamirtham Ammaiyar Ninaivu Marriage Assistance Scheme - II"" was launched by the Social Welfare and Nutritious Meal Programme Department, Government of Tamil Nadu. The scheme aims to assist poor parents in getting their daughters married & to promote education status.","Marriage, Financial Assistance, Daughter, Gold"
Moovalur Ramamirtham Ammaiyar Ninaivu Marriage Assistance Scheme-1,https://www.myscheme.gov.in/schemes/mranmas1,"In this scheme, ₹ 25,000/- and an 8-gram gold coin is given to brides who have studied Class 10th. This scheme is only applicable for the marriage conducted from 17th May 2011 onwards. The objective of the scheme is to help financially poor parents in getting their daughters mar","Marriage, Financial Assistance, Social Welfare, Bride, Gold"
Mother Teresa Asahay Matri Sambal Yojana,https://www.myscheme.gov.in/schemes/mtamsy,"The main purpose of the Scheme to encourage under this Yojana, women who are helpless in upbringing their children (like widows, and destitute) are provided with financial assistance per child per annum for two children.","Widow, Mother Teresa Scheme, Financial Assistance"
Motor Vehicle Driver-Conductor Welfare Scheme- Maternity Assistance,https://www.myscheme.gov.in/schemes/mvdcws-m,This scheme provides financial assistance to eligible registered drivers and conductors to support their maternity-related needs during childbirth.,"Maternity Assistance, Child Birth, Drivers, Conductors, Paternity"
Mukhya Mantri Grihini Suvidha Yojana,https://www.myscheme.gov.in/schemes/mmgsy,The objective of launching the Mukhya Mantri Grihini Suvidha Yojna was to provide free gas connections to those families who were not covered under the Centre's Ujjwala scheme.,"LPG Cylinder, MMGSY, Grihini Suvidha Yojana, Information And Public Relations, Gas Connection"
Mukhya Mantri Kanyadaan Yojana,https://www.myscheme.gov.in/schemes/mmky,"Under Mukhyamantri Kanyadaan Yojana, the daughters of below poverty line families or widows or destitute or family earning less than Rs. 35000-/ year are given finacial help for their marriage by Government of Himachal Pradesh.","Kanyadan Yojana, Female Scheme, Widow Scheme, Financial Assistance, Marriage"
Mukhya Mantri Mahila Sashaktikaran Yojana,https://www.myscheme.gov.in/schemes/mmmsy,"Under this scheme, permanent training will be provided for the economic and social upliftment of women suffering from any form of violence and living in difficult circumstances so that they can get employment.","Mahila, Sashaktikaran, Woman, Training, Employment"
Mukhya Mantri Matritva Sahayata Yojana,https://www.myscheme.gov.in/schemes/mmmsyh,"The scheme ""Mukhya Mantri Matritva Sahayata Yojana"" by the Women and Child Development Department, Haryana, aims to provide a cash incentive of ₹5,000/- during maternity to eligible pregnant and lactating women on the birth of a second child (boy).","Women, Maternity Benefit, Lactating Mothers, Pregnancy Care, Child"
Mukhya Mantri Mahila Nirman Shramik Sammaan Yojana (HBOCWWB),https://www.myscheme.gov.in/schemes/mmmnssyhbocwwb,"Under this scheme, registered female workers, who have minimum one-year’s regular membership, are being provided financial assistance of ₹5100/- for the purchase of Saree, Suit, Slippers, Raincoat, Umbrella, Sanitary Napkin and Kitchen utensil etc.","Mahila, Nirman Shramik, Woman, Building Worker, Construction Worker, Financial Assistance"
Mukhya Mantri Shramik Seva Prasuti Sahayata Yojana,https://www.myscheme.gov.in/schemes/mmsspsy,"Launched on 1st April 2018, the scheme ""Mukhya Mantri Shramik Seva Prasuti Sahayata Yojana"" by the Labour Department, Government of Madhya Pradesh, provides maternity support to pregnant women over 18 years of age who are registered as unorganized workers.","Pregnancy, Women, Worker, Labour, Birth, Medical"
Mukhya Mantri Vivah Shagun Yojna,https://www.myscheme.gov.in/schemes/mmvsy,"This scheme is being implemented to honor the girl child and to ensure that the girls from poor families and daughters of widows/destitute women, sports women & orphan girl children, are married gracefully. For this purpose, grant is given to eligible persons to cover marriage expenses.","Welfare, Financial Assistance, Vivah, Shagun, Marriage"
Mukhyamantri - Majhi Ladki Bahin Yojana,https://www.myscheme.gov.in/schemes/mmlby,"The ""Mukhyamantri - Majhi Ladki Bahin Yojana"" is for the economic freedom of women in the state age group of 21 to 65, improving their health and nutrition and strengthening their decisive role in the family. The women will receive a financial benefit through direct benefit transfer.","Female, Financial Assistance, Health, Nutrition"
Mukhyamantri Aanchal Amrit Yojana,https://www.myscheme.gov.in/schemes/maayu,"The scheme aims to improve the health of children between 3 to 6 years of age by providing them fortified and flavored milk containing Vitamins A and D, four days a week, at Anganwadi Centres.","Childcare, Fortified Milk, Health, Flavoured Milk, Anganwadi Centre"
Mukhyamantri Aadim Jan Jati Pension Yojana,https://www.myscheme.gov.in/schemes/majjpy,"The Mukhyamantri Aadim Jan Jati Pension Yojana, launched on 08-07-2015 by the Jharkhand Government, provides financial assistance to primitive tribal families. The pension is given to the adult married woman or, if none, the male head of the family.","Married, Family, Pension, Woman"
Mukhyamantri Alpasankhyak Medhwi Balika Protsahan Yojana,https://www.myscheme.gov.in/schemes/mmmgis,The scheme aims to provide financial incentives to meritorious girl students belonging to minority communities based on their performance in the High School Examination or its equivalent (Munshi/Maulvi) and Intermediate Examination or its equivalent (Alim).,"Minority Community, Education, Girl Student, Meritorious Student, Incentive"
Mahila Samman Savings Certificate,https://www.myscheme.gov.in/schemes/mssc,"The scheme aims to provide a secure savings option with assured returns for women. Through this scheme, 7.5% interest and flexible savings benefits are provided to women and minor girls.","Mahila, Woman, Girl, Saving, Investment"
Maharishi Balmiki Chatravriti Yojana,https://www.myscheme.gov.in/schemes/mbcy,"The scheme “Maharishi Balmiki Chatravriti Yojana” by the Dept. of Education, Govt. of Himachal Pradesh is a Scholarship Scheme for female students belonging to the Balmiki family. The beneficiary receives ₹ 18,000 per annum for college-level studies and professional courses.","School Education, Student, Financial Assistance, Scholarship, Girl Child"
Mahila Kisan Yojana (Maharashtra),https://www.myscheme.gov.in/schemes/mkym,"""Mahila Kisan Yojana"" is implemented by the Dept. of Social Justice & Special Assistance, Govt. of Maharashtra. The scheme aims to uplift the lifestyle of economically disadvantaged Charmakar communities. it supports the production and sale of various types of footwear and leather articles.","Employment, Charmakar, Subsidy, Loan, Woman, Scheduled Caste, Farmer"
Mahila Adhikarita Yojana under NSKFDC- Haryana,https://www.myscheme.gov.in/schemes/maynskfdc-h,"Under this scheme, loan is provided to woman Safai Karamchari and their dependent daughters for projects with a maximum project cost of up to ₹2,00,000/- for small and petty trade/businesses, and various income-generating activities such as beauty parlors, boutiques, cosmetic shop, bangle shop, etc.","Mahila, Adhikarita, NSKFDC, Woman, Self-Employment, Loan, HSFDC, Safai Karamchari"
Mahila Bakri Palan,https://www.myscheme.gov.in/schemes/mbp,"The scheme aims to empower women, especially abandoned, widowed, destitute, single, and disaster-affected women, by providing them support for goat rearing to generate livelihood and improve household income.","Goat, Goat Rearing, Widow, Abandoned, Destitute, Disaster Affected Woman"
Mahila Dairy Vikas Pariyojana - Uttarakhand,https://www.myscheme.gov.in/schemes/mddpu,"The scheme aims to empower rural women in Uttarakhand by promoting their active participation in the dairy sector through Women Milk Producers Cooperative Societies, enhancing milk production, and providing training, incentives, and awareness programs for sustainable livelihood development.","Dairy Development, Woman, Milk Production, Cooperative Society, Training, Milk Procurement"
Mahila Nirman Shramik Vivah Yojana,https://www.myscheme.gov.in/schemes/mnsvy,"The ""Mahila Nirman Shramik Vivah Yojana"" was launched by the Tripura Building and Other Construction Workers Welfare Board, under the Labour Department of Tripura. The scheme aims to provide financial assistance to registered female construction workers and maximum of two of their daughters.","Financial Assistance, Female, Construction Workers, Marriage"
Mahila Samiriddhi Yojana for Backward Classes- Haryana,https://www.myscheme.gov.in/schemes/msybc,"This scheme, implemented by the Haryana Backward Classes and Economically Weaker Sections Kalyan Nigam, provides loans up to ₹1,25,000/- per beneficiary exclusively to women entrepreneurs of the target group, either directly or through self-help groups.","Mahila, Woman, Backward Classes, Woman Entrepreneur, Loan, Self-help Group"
Mahila Samiriddhi Yojana for Minority Community,https://www.myscheme.gov.in/schemes/msymc,"The scheme is implemented by the Haryana Backward Classes & Economically Weaker Sections Kalyan Nigam. Under this scheme, loans up to ₹1,00,000/- per beneficiary are provided only to women entrepreneurs of the target group, either directly or through Self-Help Groups.","Mahila, Minority Community, Woman, Loan, SHG"
Mahila Nursery Yojana,https://www.myscheme.gov.in/schemes/mny,"The scheme aims to promote nursery establishment by providing women's groups with high-quality seedlings or saplings from certified sources, along with a fixed grant, technical support, and training to ensure effective nursery operations.","Nursery, Women Group, Nursery, SHG, Mahila Mangal Dal"
Mahila Samriddhi Yojana,https://www.myscheme.gov.in/schemes/cbssc-msy,"This is a micro-financing programme aiming towards the empowerment of women from underprivileged backgrounds or economically backward areas. Through this scheme, these women can apply for a loan at a nominal interest rate to fulfil their dreams and goals and gain financial independence.","Empowerment, SHG Women, Financial Inclusion Women"
Mahila Samriddhi Yojana (for women only) GNTDNT,https://www.myscheme.gov.in/schemes/msygntdnt,"The scheme aims to create self-employment for women of nomadic and denotified castes and support women entrepreneurs doing independent business. Through this scheme, microfinance is provided to women beneficiaries to pursue a business/occupation of their choice.","Entrepreneurs, Self Employment, Business, Micro Finance"
Mahila Samriddhi Yojana (GTKVN),https://www.myscheme.gov.in/schemes/msygtkdc,"The scheme aims to empower women entrepreneurs from Thakor & Koli communities by providing access to micro-loans for self-employment. Under this scheme, financial assistance in the form of low-interest loans is provided to eligible beneficiaries to set up small businesses based on their skills.","Self-Employment, Business, Thakor Caste, Loan, Woman, Koli Caste"
Mahila Samruddhi Yojana (DAADC),https://www.myscheme.gov.in/schemes/msydaadc,"The scheme aims to promote self-employment and financial independence among women from the Antyodaya Samaj, especially from Scheduled Castes. Under this scheme, loan up to ₹50,000/- is provided at a concessional interest rate to eligible women for starting small-scale businesses.","Loan, Woman, Scheduled Caste, Self-employment, Antyodaya Samaj"
Mahila Samridhi Yojana under NSKFDC- Haryana,https://www.myscheme.gov.in/schemes/msynskfdc-h,"This scheme offers loans up to ₹1,00,000/- to women Safai Karamcharis or their dependents for economic development through self-employment initiatives, such as establishing cloth shops, dairies, tea shops, bangle shops, beauty parlours, papad making, basketry, tailoring shops, etc.","Mahila, Samridhi, NSKFDC, HSFDC, Safai Karamcharis, Loan, Self-employment, Woman"
Mahila Swavlamban Scheme,https://www.myscheme.gov.in/schemes/mssg,"The scheme provides financial assistance to women from rural and urban areas for undertaking economic activities, with support in the form of a subsidy and loans.","Economic Development, Women Empowerment, Loans"
Mahila Swayamsiddha Yojana Rajasthan,https://www.myscheme.gov.in/schemes/msyr,"The scheme objective is to provide free skill training and self-employment support to widowed, abandoned, and destitute women through voluntary organizations. The scheme is implemented by the Social Justice and Empowerment Department with financial assistance provided to participating NGOs.","Financial Assistance, NGOs, Voluntary Organizations, Destitute Women, Skill Training"
Mahila Samridhi Yojana (Maharashtra),https://www.myscheme.gov.in/schemes/msym,"""Mahila Samridhi Yojana"" is administered by the Dept. of Social Justice & Special Assistance, Govt. of Maharashtra. The scheme aims to uplift economically weaker women from the Charmakar Community. Loans ranging from ₹25,000/- to ₹50,000/- are granted at a low interest rate of 4% p.a.","Woman, Charmakar, Subsidy, Widow, Divorcee"
Mahila Samruddhi Yojana (GSKVN),https://www.myscheme.gov.in/schemes/msygskvn,"The scheme aims to provide financial assistance to female Safai Kamdars and their dependents to start small businesses. Through this scheme, loans for various self-employment ventures are provided to eligible female individuals.","Small Business, Loan, Interest, Shops"
Mahila Samrudhhi Yojana (Gujarat Gopalak Vikas Nigam),https://www.myscheme.gov.in/schemes/msyggvn,"The scheme aims to create self-employment for women and make them self-reliant. Through this scheme, individual women entrepreneurs are provided with microfinance loans to start a business of their choice.","Self Employment, Loan, Entrepreneurs, Self Reliant"
Mahtari Vandan Yojana,https://www.myscheme.gov.in/schemes/mvy,"The scheme aims to eliminate discrimination and inequality against women, improve their health and nutrition, promote economic independence and empowerment, and strengthen their decision-making role in the family.  It offers financial assistance to eligible married women to support their well-being.","Child, Mother, Financial Assistance, Widow"
Mai Bhago Vidya Scheme,https://www.myscheme.gov.in/schemes/mbvs,"Under this scheme, the goal is to support girls from economically weaker families by providing assistance for transportation, enabling regular school attendance.","Girl Welfare, Girl Empowerment, Education, Free Cycle"
Maintenance Grant for Children with Disabilities from Birth,https://www.myscheme.gov.in/schemes/vbpa,The scheme aims to provide financial assistance of ₹700/- per month to parents or guardians for the care of children below 18 years of age with more than 40% disability.,"Childcare, Grant, Differently Abled, PwD, BPL"
Mamta Taruni Abhiyan,https://www.myscheme.gov.in/schemes/mta,"""Mamta Taruni Abhiyan"" was a program launched in Gujarat, India, aimed at providing healthcare facilities to adolescent girls and pregnant women in rural areas. The program was launched by the Gujarat state government in 2010.","Mamta, Taruni, Abhiyan, Healthcare"
Mamata Scheme,https://www.myscheme.gov.in/schemes/mamata,"In order to improve the process in curbing the high rate of mortality and infant mortality rate, the Department of Women and Child Development, Government of Odisha introduced a scheme named ""MAMATA"" - a conditional cash transfer maternity benefit scheme.","Pregnant Women And New Mothers, Financial Assistance, Nutritional Support, Maternity Benefit"
Mangalya Scheme For Widow Remarriage,https://www.myscheme.gov.in/schemes/mswr,"The “Mangalya Scheme” was launched by the Department of Women and Child Development, Government of Kerala. Under the scheme, financial assistance is to be provided to eligible widows and divorced women for their remarriage.","Widow, Divorced Woman, Financial Assistance, Remarriage, Woman"
Marriage Assistance (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/makbocwwb,"The ""Marriage Assistance'' by the BOCW Welfare Board, Department of Labour, Karnataka, is a welfare scheme that provides financial support to registered construction workers for the marriage expenses of their own or their two (2) dependent children's marriages.","Labour, Building Worker, Construction Worker, Marriage, Weeding"
Marriage Assistance (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/maobocwwb,"The “Marriage Assistance” scheme by the BOCW Welfare Board, Labour Department, Odisha, is a welfare scheme that provides financial assistance for marriage of self and for girl children (upto 2 children) of the registered female building workers.","Labour, Building Worker, Construction Worker, Marriage, Women"
Marriage Assistance - Folk Artist,https://www.myscheme.gov.in/schemes/mafa,"The scheme ""Marriage Assistance"" was launched by the Art and Culture Department, Government of Tamil Nadu. This scheme provides financial assistance for the marriage of registered folk artists, or their son or daughter. The assistance aims to support the cultural community by helping with marriage.","Financial Assistance, Marriage, Folk Artist"
Marriage Assistance To Differently Abled Women (Parinayam-II),https://www.myscheme.gov.in/schemes/madawp-ii,"The scheme “Marriage Assistance to Differently Abled Women (Parinayam-II)” was launched by the Department of Social Justice, Government of Kerala.","Differently Abled Women, Marriage, Financial Assistance, Unmarried"
Marriage Assistance for the Construction Workers,https://www.myscheme.gov.in/schemes/maftcwsb,"The ""Marriage Assistance for the Construction Workers"" by the Sikkim BOCW Welfare Board, Labour Department, is a welfare scheme of the board that provides Marriage benefits in the form of financial assistance to the eligible registered women members & their immediate dependents of the board.","Labour, Women, Construction Workers, Marriage, Financial Assistance"
Marriage Gift Scheme - Telangana,https://www.myscheme.gov.in/schemes/mgs-tbocwwb,"The ""Marriage Gift Scheme"" was launched by the Telangana Building & Other Construction Workers Welfare Board, LET&F (Labour) Dept. Telangana. The scheme aims to provide financial assistance as a marriage gift to unmarried registered women workers & the daughters of registered building & construction","Marriage, Financial Assistance, Construction Workers, Daughter"
Marriage Gift Scheme (APBOCWWB),https://www.myscheme.gov.in/schemes/mgsapbocwwb,"The Andhra Pradesh Building & Other Construction Workers have introduced the ""Marriage Gift Scheme"" for registered unmarried women workers & the two daughters of registered construction workers. This welfare initiative aims to provide financial assistance on the occasion of their marriage","Financial Assistance, Marriage, Unmarried, Daughter, Construction Worker"
Marriage Grant for the Marriage of Daughters of Widows of Ex-servicemen (other than War Widows),https://www.myscheme.gov.in/schemes/mgmdwesmww,"Under this scheme, financial assistance of ₹11,000/- is provided to the widows of ex-servicemen (other than war widows) for the marriage of their daughters, for up to two daughters who are at least 18 years old.","Marriage, Daughter, Widow, Ex-Serviceman, Financial Assistance"
"Marriage Grant of Rs.51,000/- to Daughter/Sister of Personnel Killed/ Disabled in War/ Action/Terrorist Attack/Naxalite Attack/IS Duty",https://www.myscheme.gov.in/schemes/mgdspkdwatana,"The scheme provides ₹51,000 as a wedding gift to the sister or daughter of a martyred soldier to honor their sacrifice and support the dependent family.","Financial Assistance, Marriage, Daughter, Sister, Ex-servicemen, Martyred Officer, Soldier"
Marriage Grant to War Widows’ Daughters of Ex-Servicemen,https://www.myscheme.gov.in/schemes/mgwwdesm,"The scheme is implemented by the Sainik and Ardh Sainik Welfare Department, Government of Haryana. Under this scheme, financial assistance of ₹21,000/- is provided to the war widows for marriage of their dependent daughters, for up to two daughters who are at least 18 years old.","Marriage, War, Widow, Daughter, Ex-Serviceman, Financial Assistance"
Marriage Grant to Orphan Daughter of Ex-Servicemen,https://www.myscheme.gov.in/schemes/mgodesm,"The scheme is implemented by the Sainik and Ardh Sainik Welfare Department, Government of Haryana. Under this scheme, financial assistance of ₹51,000 is provided for the marriage of each dependent orphan daughter of an ex-serviceman, for up to two daughters, who are at least 18 years old.","Marriage, Orphan, Daughter, Ex-Serviceman, Financial Assistance"
Marriage Grant for the Marriage of the Daughter of War Disabled Ex-Servicemen above 50% Disability,https://www.myscheme.gov.in/schemes/mgmdwdesmd,"Under this scheme, financial assistance of ₹21,000/- is provided for the marriage of each dependent daughter of war-disabled ex-servicemen whose disability has been assessed above 50%, for up to two daughters who are at least 18 years old.","Marriage, Daughter, War Disabled, Ex-Serviceman, Disability, PwD"
Maternity Benefit,https://www.myscheme.gov.in/schemes/mbwb,"The ""Maternity Benefit'' scheme by the BOCW Welfare Board, Labour Department,West Bengal, is a welfare scheme that provides maternity benefits up to two times in a lifetime to the eligible female beneficiaries or the wives of male beneficiaries.","Labour, Building Worker, Construction Worker, Maternity, Pregnancy Care, Women"
Maternity Benefit (A.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mbabocwwb,"The scheme “Maternity Benefit” was started by the Assam Building and Other Construction Workers Welfare Board (A.B.O.C.W.W.B), Labour Welfare Department, Government of Assam for providing financial assistance to the registered women beneficiaries as maternity benefits during the period of maternity.","Maternity, Construction Worker, Financial Assistance, Woman, Labour"
Maternity Benefit (ANBOCWWB),https://www.myscheme.gov.in/schemes/mbanbocwwb,"The scheme offers maternity benefits to female employees registered as beneficiaries for one year during their maternity period. Additionally, male employees, registered for a year, with wives aged 19 or older and not beneficiaries, are also eligible for maternity benefits.","Maternity, Building Worker, Construction Worker, Labour"
Maternity Assistance for the Construction Worker,https://www.myscheme.gov.in/schemes/mafcws,"The ""Maternity Assistance for the Construction Workers"" by the Sikkim BOCW Welfare Board, Labour Department, is a welfare scheme of the board that provides maternity benefits in the form of financial assistance to the eligible  registered women members of the board.","Labour, Medical Support, Construction Workers, Maternity, Financial Assistance"
Maternity Assistance for the Construction Workers,https://www.myscheme.gov.in/schemes/mafcw,"The ""Maternity Assistance for the Construction Workers"" by the Delhi Building and Other Construction Workers Welfare Board, Labour Department, Delhi, is a welfare scheme  that provides maternity benefits of ₹ 30,000/- to the registered women members and wives of male members for upto 2 children.","Labour, Medical Support, Construction Workers, Maternity, Financial Assistance"
Maternity Assistance Scheme- Gujarat Labour Welfare Board,https://www.myscheme.gov.in/schemes/masglwb,"The scheme provides financial assistance to female workers and the wives of workers to cover expenses incurred for health check-ups, medicine, nutritious diet, etc., during the maternity period.","Maternity, Woman, Financial Assistance, Organized Worker, Industrial Worker"
Mata Shabri Mahila Sashktikaran Yojana,https://www.myscheme.gov.in/schemes/msmsy,"The ""Mata Shabri Mahila Sashktikaran Yojana"" scheme aims to provide subsidies to purchase LPG gas connections and stoves, thereby reducing their dependence on firewood for cooking & improving the quality of life of women from scheduled caste families living below the poverty line (BPL).","LPG Connection, Women, Subsidy, BPL"
Maternity Assistance Scheme (PBAOCWWB),https://www.myscheme.gov.in/schemes/mat-pbaocwwb,"The ""Maternity Assistance"" is a Welfare Scheme by the Puducherry Building and Other Construction Workers Welfare Board, Labour Department, Union Territory of Puducherry. Through this scheme, the women employees who are beneficiary of the fund shall be given ₹5,000/- each as maternity benefit.","Maternity, Pregnant, Financial Assistance, Construction, Worker, DBT"
Maternity Assistance Scheme (GBOCWWB),https://www.myscheme.gov.in/schemes/masgbocwwb,The objective of this scheme is to provide financial assistance during pregnancy to women construction workers and construction workers' wives registered with the Gujarat Building and Other Construction Worker’s Welfare Board and to provide social stability to construction workers.,"Maternity, Building Worker, Construction Worker, Labour, Financial Assistance"
Maternity Benefit For Female Workers- JKBOCWWB,https://www.myscheme.gov.in/schemes/mbffwjkbocwwb,"The ""Maternity Benefit for Female Workers"" scheme by the JKBOCW Welfare Board, Labour Department, Jammu & Kashmir, is a welfare program that provides maternity benefits to eligible registered female workers up to two times in their lifetime.","Building Worker, Construction Worker, Labour, Maternity, Pregnancy Care, Women"
Maternity Benefit (O.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mbobocwwb,"The “Maternity Benefit” scheme by the BOCW Welfare Board, Labour Department, Odisha, is a welfare scheme that provides maternity benefits to the female beneficiaries subject to a maximum of two children who  are registered beneficiaries for a period of more than one year under the board.","Labour, Building Worker, Construction Worker, Maternity, Pregnancy Care, Women, Child Delivery"
Maternity Benefit (HPBOCWWB),https://www.myscheme.gov.in/schemes/mbhpbocwwb,"The ""Maternity Benefit"" scheme by the Himachal Pradesh Building and Other Construction Workers Welfare Board. The scheme provides financial assistance of ₹25,000/- to registered female beneficiaries at the time of delivery or upon the birth of a child.","Construction, Building, Maternity, Pregnant, Labour, Worker, Birth"
Maternity Benefit Scheme (APB&OCWWB),https://www.myscheme.gov.in/schemes/mbsapbandocwwb,The Govt. of Arunachal Pradesh has proposed and implemented the scheme “Maternity Benefit Scheme” for Registered Workers of Arunachal Pradesh Building & Other Construction Workers Welfare Board (APB&OCWWB).,"Women, Maternity, Construction Worker, Cash Assistance"
Maternity Benefit (CBOCWWB),https://www.myscheme.gov.in/schemes/mbcbocwwb,"Under this scheme, financial assistance shall be given to the spouse of registered beneficiary woman employee after the delivery of child.","Maternity, Construction Worker, Financial Assistance, Labour"
Maternity Benefit (MBOCWWB),https://www.myscheme.gov.in/schemes/mbmbocwwb,"Under the scheme, financial assistance in the form of maternity benefits shall be provided to women construction workers registered under the Board during their maternity period.","Maternity, Building Worker, Construction Worker, Labour, Woman, Pregnancy, Financial Assistance"
Maternity Benefit Scheme (APBOCWWB),https://www.myscheme.gov.in/schemes/mbsapbocwwb,"The Andhra Pradesh Building & Other Construction Workers have introduced the ""Maternity Benefit Scheme"" to registered construction workers. The scheme aims to support registered women workers, wives of registered male workers, & their daughters during maternity, reducing the financial strain.","Financial Assistance, Maternity, Construction Worker, Wife, Daughter"
Maternity Benefit Scheme (HBOCWWB),https://www.myscheme.gov.in/schemes/mbs-hbocwwb,"The scheme “Maternity Benefit Scheme (HBOCWWB)” was launched by the Haryana Building and Other Construction Workers Welfare Board (HBOCWWB), Labour Department Haryana.","Women, Construction Workers, Maternity, Financial Assistance, Birth"
Maternity Benefit to the Female Beneficiary,https://www.myscheme.gov.in/schemes/mbttfb,"The Manipur Building and Other Construction Workers' Welfare Board (MBOCWWB) provide ""Maternity Benefit"" to female workers registered under the Act. Financial assistance is provided in cases of miscarriage or medical termination of pregnancy, up to two times.","Financial Assistance, Women, Construction Worker, Pregnant"
Maternity Benefit/Delivery Assistance (K.B.O.C.W.W.B),https://www.myscheme.gov.in/schemes/mbdakbocwwb,"The ""Maternity Benefit/Delivery Assistance'' by the BOCW Welfare Board, Department of Labour, Karnataka, is a welfare scheme that provides financial assistance to registered women construction workers for the birth of upto two (2) children.","Labour, Building Worker, Construction Worker, Medical Assistance, Maternity, Delivery, Women"
Maternity Benefit Scheme - Telangana,https://www.myscheme.gov.in/schemes/mbs-t,"The ""Maternity Benefit Scheme"" was launched by the Telangana Building & Other Construction Workers Welfare Board, LET&F (Labour) Department, Telangana. The scheme provides financial assistance to registered women workers, as well as the wives & daughters of registered workers to support them.","Maternity, Financial Assistance, Construction Workers"
Maternity Benefit for Women Beneficiaries,https://www.myscheme.gov.in/schemes/mbfwb,"The ""Maternity Benefit for Women Beneficiaries"" scheme under the Nagaland Building and Other Construction Workers' Welfare Board provides financial assistance to pregnant women registered as beneficiaries and wives of registered beneficiaries. The assistance can be availed up to two times.","Financial Assistance, Women, Pregnancy, Construction Worker"
Maternity Benefits Scheme (BBOCWWB),https://www.myscheme.gov.in/schemes/mbsbbocwwb,"""Maternity Benefits Scheme"" provides an amount equivalent to 90 days of the minimum wages set by the State Govt. for unskilled workers at the time of childbirth. The applicant should be a female construction worker who has completed one year of membership with the Board.","Construction, Building, Woman, Labour, Maternity, Worker"
Maternity Financial Assistance (UKBOCWWB),https://www.myscheme.gov.in/schemes/mbsukbocwwb,The scheme aims to provide financial support to registered women construction workers during the maternity period. This assistance is admissible only for the birth of up to two children.,"Maternity, Woman, Construction Worker, Building Worker, Labour, Pregnancy"
Maternity Support Scheme (MPBOCWWB),https://www.myscheme.gov.in/schemes/mssmpbocwwb,"The ""Maternity Support Scheme"" by the MPBOCW Welfare Board, Labour Department, Government of Madhya Pradesh provides an amount of ₹16,000/- as maternity allowance, payable in two installments.","Building Worker, Construction Workers, Labour, Maternity, Financial Assistance"
Matru Jyothi - Financial Assistance For PwD Mothers,https://www.myscheme.gov.in/schemes/mj-fapm,"The scheme “Matru Jyothi - Financial Assistance for PwD Mothers” was launched by the Department of Social Justice, Government of Kerala.","PwD, Mother, Financial Assistance, Child, Disability"
