Title,Link,Description,Tags
National Youth Corps,https://www.myscheme.gov.in/schemes/nyc,"A volunteership scheme by Ministry of Youth Affairs And Sports to tap the potential of the disciplined and dedicated youth In the age group of 18 to 29 years who have the inclination and spirit to engage in nation building exercises, to serve up to two years in Nation Building activities.","Youth, Sports, Volunteer, IT, Media, Development"
Nehru Child Literature Prize,https://www.myscheme.gov.in/schemes/nclp,"The Arts and Culture Department of Puducherry launched the ""Nehru Child Literature Prize"" scheme for authors/writers. Financial assistance with a certificate will be provided for their contribution to children's literature books published in Tamil.","Financial Assistance, Author, Publication, Books"
Poompuhar District Craft Award,https://www.myscheme.gov.in/schemes/pdca,"""Poompuhar District Craft Award"" was launched in 2011-2012 by the Dept of Handlooms, Handicrafts, Textiles & Khadi, Tamil Nadu. The award was introduced to recognize and honour the artisans district-wise. This award consists of a cash prize of ₹10,000/-, a silver medal, and a certificate.","Prize, Financial Assistance, Financial Assistance, Craft, Craft"
Police Medal for Meritorious Service,https://www.myscheme.gov.in/schemes/pmfms,"Under this scheme, medals, official recognition, and service distinction are provided to the personnel serving in police, CAPFs, CPOs, and other public safety organizations.","Meritorious Service, Professional Excellence, Award, Police"
Poompuhar State Award,https://www.myscheme.gov.in/schemes/psa,"""Poompuhar State Award"" was launched by the Dept of Handlooms, Handicrafts, Textiles & Khadi, Tamil Nadu. The awardees are given ₹50,000, a 4-gram gold medal, tamirapathiram and a certificate. The economically backward awardees are also eligible for monthly pension of ₹3,500/- after 60 years of age.","Financial Assistance, Artisans, Award, Crafts"
Pradhan Mantri Dakshta Aur Kushalta Sampann Hitgrahi (PM-DAKSH),https://www.myscheme.gov.in/schemes/pm-daksh,"The scheme ""PM-DAKSH"", launched by the Ministry of Social Justice & Empowerment (MoSJ&E), aims to empower socially, educationally, and economically marginalized groups like SCs, OBCs, EWS, DNTs, Safai Mitras, and Waste Pickers by enhancing their skills through high-quality training.","Skill, Training, Employment, Stipend, Scheduled Caste, Other Backward Class, Economically Weaker Section"
Pradhan Mantri Bhartiya Janaushadhi Pariyojana,https://www.myscheme.gov.in/schemes/pmbjp,"Pradhan Mantri Bhartiya Janaushadhi Pariyojana was launched by the Department of Pharmaceuticals, in November 2008. Under the scheme, dedicated outlets known as Janaushadhi Kendras are opened to make quality generic medicines available to all at affordable prices.","Medicine, Pharmaceutical, Healthcare, Entrepreneur, Janaushadhi, Generic Drugs"
Pradhan Mantri Kaushal Vikas Yojana - Recognition Of Prior Learning,https://www.myscheme.gov.in/schemes/pmkvy-rpl,A skill development scheme by Ministry of Skill Development and Entrepreneurship that enables Indian youth with prior learning experience or skills to obtain industry-relevant skill certification.,"Kaushal, Vikas, Skill, Industry Training"
Pradhan Mantri Kaushal Vikas Yojana - Short Term Training,https://www.myscheme.gov.in/schemes/pmkvy-stt,A skill development scheme by Ministry of Skill Development and Entrepreneurship for school/college dropouts/unemployed aged 15-45 at PMKVY Training Centres (TCs).,"Placement, Counselling, Training, Dropout, Unemployed, Skill, Vikas, Kaushal"
Pradhan Mantri Kaushal Vikas Yojana - Special Projects,https://www.myscheme.gov.in/schemes/pmkvy-sp,A skill development scheme by Ministry of Skill Development and Entrepreneurship for Marginalized or vulnerable groups which may not meet all the parameters as laid down in the Guidelines of ShortTerm Training (STT) of PMKVY 3.0,"Marginalized Groups, Vulnerable Groups, Kaushal, Vikas, Skill, Scheduled Caste, Scheduled Tribe, PVTG, Women, Transgender, Economically Backward Section, Person With Disabilities, LWE"
"One Time Cash Incentive towards Completing ITI, Typewriting, Accountancy, Bookkeeping, Tailoring, Computer Training (Sainik Welfare)",https://www.myscheme.gov.in/schemes/otci-citabtct,"""One Time Cash Incentive towards Completing ITI, Typewriting, Accountancy, Bookkeeping, Tailoring, Computer Training"" by the Dept of Sainik Welfare, Puducherry, provides upto ₹10,000/- to the unemployed Ex-servicemen / Widow/Dependent of the ESM to pursue the mentioned programs/courses.","ITI, Education, Skill, Training, Computer, Ex-Serviceman, Widow"
"One Time Cash Incentive towards acquiring BEd, BPEd, DTEd, PGDCA (Sainik Welfare)",https://www.myscheme.gov.in/schemes/otca-bbdp,"""One Time Cash Incentive towards acquiring BEd, BPEd, DTEd, PGDCA"" is a Welfare Scheme by the Armed Forces Flag Day Fund of the Department of Sainik Welfare, Puducherry. Through this scheme, up to ₹20,000/- is provided to the unemployed Ex-servicemen to pursue the mentioned programs/courses.","Cash, Incentive, Education, Ex-Serviceman, Student"
One Time Cash Incentive towards Learning Driving (Sainik Welfare),https://www.myscheme.gov.in/schemes/otcild-sw,"""One Time Cash Incentive towards Learning Driving"" is a Welfare Scheme by the Dept of Sainik Welfare, Puducherry. Through this scheme, up to ₹4,000/- is provided to the unemployed Ex-servicemen to learn to drive. The driving course should be taken from a Government-recognized School/Institution.","Driving, Road, Vehicle, Transport, Ex-Serviceman"
Out of Turn Employment to Sportspersons in State Services,https://www.myscheme.gov.in/schemes/otejtpss,"The scheme aims to provide job opportunities to medal-winning sportspersons of Uttarakhand, who have represented the state in international and national games, by offering them out-of-turn employment in various state services.","Employment, Sports Quota Jobs, Athletes, Jobs, Sportspersons, Sports"
PM-Special Training of Geriatric Caregivers,https://www.myscheme.gov.in/schemes/pmstgc,"The scheme aims to train and create a professional cadre of geriatric caregivers to meet the increasing demand for specialized care for senior citizens. It offers skill development and certification in geriatric care job roles to Indian citizens, ensuring professional services for the elderly.","Training, Skill, Health, Certification"
PM Vishwakarma,https://www.myscheme.gov.in/schemes/pmv,"The scheme ""PM Vishwakarma "" by the Ministry of Micro, Small & Medium Enterprises, is a new scheme that envisages providing end-to-end holistic support to traditional artisans and craftspeople in scaling up their conventional products and services.","Artisans, Craftspeople, Skill Upgradation, Toolkit Incentive"
PM Street Vendor’s AtmaNirbhar Nidhi (PM SVANidhi),https://www.myscheme.gov.in/schemes/pm-svanidhi,"PM SVANidhi is a micro-credit scheme launched on 1st June 2020 by the MoHUA to provide handholding support to street vendors. The scheme facilitates a working capital collateral-free loan of ₹10,000, with subsequent loans of ₹20,000 and ₹50,000 with a 7% interest subsidy.","Street Vendors, Working Capital Loan, Enhanced Livelihood, Digital Empowerment, Affordable Credit"
"P1, P2, P3, P4, SIV, Guided Flying",https://www.myscheme.gov.in/schemes/p1234uk,"The aim of the scheme is to train and develop skilled youth of Uttarakhand, aged between 18 to 30 years, who are educated, mentally, and physically fit, to become professional paragliding pilots and instructors.","Tandem Pilot, Instructor, Guided Flying, SIV"
PMMSY: Construction of Fish Kiosks Including Kiosks of Aquarium/Ornamental Fish-Haryana,https://www.myscheme.gov.in/schemes/scfkikaofhr,"The scheme aims to provide central assistance for the construction of fish kiosks, including those for aquarium/ornamental fish.","Subsidy, Aquarium, Ornamental, Construction, Koisks"
Padma Awards,https://www.myscheme.gov.in/schemes/pa,The scheme aims to recognize distinguished and exceptional achievements across various fields of public service and national importance.,"Award, Public Service, Art, Social Work, Civil Service"
Readymade Kichan Sahaayata Yojana,https://www.myscheme.gov.in/schemes/rksy,"Chhattisgarh State Government started a scheme ""Readymade Kitchen Sahaayata Yojana"" for unorganized worker on 19 June 2017.","Financial Assistance, Empowerment, Unorganized Worker"
Registration & Stamp Duty Subsidy Scheme,https://www.myscheme.gov.in/schemes/rsdss,The objective and the scope of this scheme is to provide Registration Stamp Duty Subsidy to the eligible Information Technology Units in the State of Goa. All the New and Existing Units having their operations in Goa are eligible. The scheme has been framed as a part of Goa's IT Policy.,"Stamp Duty, Company, Information Technology, Subsidy, Reimbursement"
Reimbursement of Tuition Fees to the Wards of Ex-Servicemen/Widows (Sainik Welfare),https://www.myscheme.gov.in/schemes/rtfwesw-sw,"""Reimbursement of Tuition Fees to the Wards of Ex-Servicemen/Widows (Sainik Welfare)"" is a Welfare Scheme by the Dept of Sainik Welfare, Puducherry. The wards of the ESM / Widows of ESM studying in Government-recognized Institutions are provided reimbursement of their tuition fees.","Reimbursement, Tuition Fees, Ex-Serviceman, Widow, Student"
Research Associates (RA),https://www.myscheme.gov.in/schemes/ra,The Research Associates (RAs) of the Department of Biotechnology (DBT) in India are individuals who engage in research work under the DBT-Research Associateship Program in Biotechnology and its was started in 1999.,"Education, Employment, Bio-Technology"
SAHAKAR MITRA: NCDC’s Scheme on Internship Programme,https://www.myscheme.gov.in/schemes/sip,The programme aims at providing an opportunity to professional graduates to get experience in areas of functioning of NCDC and related aspects of cooperatives.,"Internship, Student, Professional, Intern, Graduate, SIP"
Rural Technology Complex,https://www.myscheme.gov.in/schemes/rtccuk,"The scheme ""Rural Technology Complex"" by the Programme Implementation Department, Government of Uttarakhand, aims to enhance livelihood opportunities in the Himalayan region through the use of local, need-based and environment-friendly technologies.","Rural Technology, Skill Development, Environment-Friendly Technology, Training Program, Self-Help Groups"
SAKSHAM - KVK 2.0,https://www.myscheme.gov.in/schemes/skvk2,The scheme aims to equip beneficiaries with skills for employability and entrepreneurship at taluka/village level across Gujarat. It provides skill development training through Short-Term Training and Special Projects for diverse beneficiaries.,"Skill, Training, Youth, Entrepreneurship, Certification, Placement"
SMILE - Comprehensive Rehabilitation For Welfare Of Transgender Persons – Skill Development And Training,https://www.myscheme.gov.in/schemes/smile-skill-and-training,The scheme aims to provide employment opportunities to the person belonging to transgender person community by providing them market-oriented skills.,"Transgender, Skill Developemnt, Training"
SITARE-Appreciation Grant,https://www.myscheme.gov.in/schemes/sitare-ag,SITARE-Appreciation Grant: Residential workshops called as Biotech Innovation Ignition School (BIIS) for undergraduate students are organized to provide hands-on technical training and mentorship for problem identification in 3-4 weeks duration.,"SITARE, Appreciation, Grant, Residential Workshop, BIIS, Undergraduate Student"
Safai Karmakaar Kaushal Unnayan Yojana,https://www.myscheme.gov.in/schemes/skkuy,"Chhattisgarh State Government started a scheme ""Safai Karmakaar Kaushal Unnayan Yojana"" for unorganized worker on 10 April 2018.","Training, Empowerment, Employment, Sanitation Workers"
Project Sankalp,https://www.myscheme.gov.in/schemes/ps-g,"The scheme aims to provide industry-led vocational skilling to enhance youth employability and meet industry demand for skilled manpower. It offers sector-specific training, apprenticeship, and employment opportunities, benefiting youth with better job prospects.","Skill, Training, Employment, Youth, Apprenticeship, Certification"
Promotion of Tiatr Music,https://www.myscheme.gov.in/schemes/potm,"The scheme aims to encourage individuals to learn blowing instruments crucial for Tiatr music, such as Trumpet & Saxophone, addressing a decline in musicians. It provides financial assistance for tuition and instrument purchase, benefiting youth and other interested persons to preserve Tiatr music.","Music, Training, Subsidy, Artist, Culture"
Rafting Course & Internship,https://www.myscheme.gov.in/schemes/raftinguk,"The scheme aims to train and certify youth of Uttarakhand, aged 18 to 30 years, as skilled and professional river rafting guides. Under this scheme, rafting training and internship opportunities are provided to youth of the state.","Youth, Rafting Guide, Rafting Course, Internship"
Rashtriya Gram Swaraj Abhiyan - Internship Program,https://www.myscheme.gov.in/schemes/rgsaip,"The 'Internship Program' as part of the Framework for Implementation of Centrally Sponsored Scheme of Revamped Rashtriya Gram Swaraj Abhiyan (RGSA) (2022-23 to 2025-26) of the Ministry of Panchayati Raj (MoPR), Government of India (Gol), seeks to engage 'Students'.","Internship, Research Scolars, Students"
Mukhyamantri Shramshakti Yojana,https://www.myscheme.gov.in/schemes/mmssy,"This scheme aims to provide employment opportunities to men and women aged 18 to 45 from the minority community by offering vocational skill training in various fields or by providing loans through the Bihar State Minority Financial Corporation, Patna, for self-employment.","Minority, Training, Employment, Self-Employment, Vocational Courses"
Mukhyamantri Svadeshi Gau Samvardhan Yojana,https://www.myscheme.gov.in/schemes/msgsy,"The ""Mukhyamantri Svadeshi Gau Samvardhan Yojana"" under the ""Nand Baba Milk Mission"" aims to enhance milk productivity and per capita milk availability in Uttar Pradesh by encouraging the purchase of indigenous improved breed cows from outside the state and employment opportunities in rural areas.","Milk Mission, Production, Financial Assistance, Farmer, Cow"
Mukhyamantri Sports Development Scheme - Retired Person,https://www.myscheme.gov.in/schemes/msdsrp,"Launched on 9th February 2024 the ""Mukhyamantri Sports Development Scheme-Retired Person"" was launched by the Directorate of Youth Affairs & Sports, Govt. of Tripura. The scheme aims to generate employment opportunities for retired persons by giving a monthly fixed remuneration of ₹30,000/-.","Retired, Sportsperson, Remuneration, Employment, Sports"
Mukhyamantri Sports Development Scheme - Unemployed Young Professional Sportsperson,https://www.myscheme.gov.in/schemes/msdsuyps,"Launched on 9th February 2024, ""Mukhyamantri Sports Development Scheme - Unemployed Young Professional Sportsperson"" was launched by the Directorate of Youth Affairs & Sports, Govt. of Tripura. The scheme aims to generate employment opportunities for young experienced professional sportspersons","Unemployed, Sportsperson, Remuneration, Employment, Opportunity, Sports"
Mukhyamantri Yuva Karya Prashikshan Yojana,https://www.myscheme.gov.in/schemes/mmykpy,"The Mukhyamantri Yuva Karya Prashikshan Yojana scheme was launched by the Department of Skill, Employment, Entrepreneurship and Innovation to enhance candidates' employability through practical training with entrepreneurs with a budget of ₹5,500 crore.","Vocational Training, Specially-Abled Person, Student, Stipend"
Mukhymantri Sarthi Yojana - Jharkhand,https://www.myscheme.gov.in/schemes/mmsy-j,"The ""Mukhymantri Sarthi Yojana"" aims to provide industry-relevant skill development training for youth in Jharkhand, aligning with NSQF standards. Implemented by Jharkhand Skill Development Mission Society (JSDMS) across all 24 districts, it offers free training to enhance employability.","Financial Assistance, Training, Employment, Skill Development"
Mukhyamatri Rojgaar Srijan Yojana,https://www.myscheme.gov.in/schemes/mmrsy,"The Mukhyamantri Rojgaar Srijan Yojana aims to promote self-employment and entrepreneurship among Scheduled Tribes (ST), Scheduled Castes (SC), Minorities, Backward Classes, and Persons with Disabilities (PwDs) by providing subsidized loans and financial assistance.","Financial Assistance, Loan, Self-employment, Entrepreneurship"
Multimedia Training - Tamil Nadu,https://www.myscheme.gov.in/schemes/mtbwodap,"The Department for the Welfare of Differently Abled Persons, Government of Tamil Nadu, launched the ""Multimedia Training Program"" for people with locomotor and hearing impairments.","Training, Person With Disability, Multimedia, Locomotor"
Nai Hetu Avashyak Upkaran Sahayata Yojana,https://www.myscheme.gov.in/schemes/ngausy,"Chhattisgarh State Government started a scheme ""Nai Hetu Avashyak Upkaran Sahayata Yojana"" for unorganized worker on 27 January 2018.","Business, Equipment, Empowerment, Employment"
National Action Plan for Skill Development of Persons with Disabilities,https://www.myscheme.gov.in/schemes/nap-sdp,"A dedicated skill development program aimed at providing high-quality vocational training with a focus on PwDs. The objective is to enhance the skills of PwDs by providing quality vocational skill training, enabling them to gain meaningful employment and become contributing members of society.","Skill, Training, Employment, Person With Disability, PwD, Citizen Empowerment, DBT"
National Apprenticeship Promotion Scheme-2,https://www.myscheme.gov.in/schemes/naps,"To promote apprenticeship training in the country, by providing partial stipend support
to the apprentices engaged under the Apprentice Act, 1961, undertaking capacity building of the apprenticeship ecosystem, and providing advocacy assistance to the stakeholders.","Apprenticeship Training, Skilled Workforce, Up-skilling Opportunities, Skill India Programme"
Pandit Deendayal Upadhyaya Telecom Excellence Award,https://www.myscheme.gov.in/schemes/pdutea,"The scheme aims to provide national recognition, financial incentives, and professional encouragement to Indian citizens and institutions contributing significantly to telecom development and its application in sectors such as agriculture, health, education, and commerce.","Organization, Institution, Financial Incentive, Innovation, Skilling"
Mukhyamantri Bhavishyalakshi Kaushalya Vikas Yojana,https://www.myscheme.gov.in/schemes/mbkvy,"The scheme aims to develop skills of youth through new age technology-based courses in manufacturing, service and other sectors to create skilled manpower in the state. It provides quality training and certification to Gujarat domicile students.","Youth, Skill, Training, Employment, Technology, Student, Certification"
Mukhyamantri Bhed/Bakri (Sheep/Goat) Palak Uthan Yojana for Scheduled Castes,https://www.myscheme.gov.in/schemes/mbbpuyhr,"The scheme aims to uplift Scheduled Caste beneficiaries. Through this scheme, sheep and goat units are provided free of cost, along with veterinary assistance, to eligible unemployed Scheduled Caste families.","Sheep, Goat, Feeder, Scheduled Caste, Employment"
Mukhyamantri Hunar Vikas Yojana- Professional/Technical Training,https://www.myscheme.gov.in/schemes/mhvs-ptts,"Under this scheme, vocational/technical training is provided to Palanhar beneficiary boys & girls through recognized training providers such as the Rajasthan Skill & Livelihood Development Corporation, Rajasthan Knowledge Corporation Ltd., it is etc. recognized by the State or Central Govt.","Professional Training, Technical Education, Skill Development, Vocational Training, Palanhar"
Mukhyamantri Hunar Vikas Yojana- Higher Education/Technical Education,https://www.myscheme.gov.in/schemes/mhvs-hte,"Under this scheme, the State Government provides financial assistance to eligible boys and girls enrolled under the Palanhar Scheme to pursue higher or technical education, based on their qualifications and interest in employment-oriented courses.","Higher Education, Technical Education, Career Opportunity, Student, Palanhar"
Mukhyamantri Hunar Vikas Yojana- Self-Employment/Business,https://www.myscheme.gov.in/schemes/mhvs-sebs,"Under this scheme, eligible boys and girls receive financial assistance in two installments - 60% initially and 40% later, to establish self-employment or business ventures. The support is specifically linked to the training course completed by the beneficiary.","Self-Employment, Business, Financial Assistance, Skill Development, Palanhar"
Mukhyamantri Hunar Yojana,https://www.myscheme.gov.in/schemes/cmhyu,"The scheme aims to provide free training in trades such as sewing, embroidery, knitting, plumbing, electronics, and in Information Technology fields including computer hardware, software, networking, accounting, and more, to individuals belonging to minority communities.","Minority Community, Free Training, Skill Development, Self-employment"
Mukhyamantri Kaushal Unnayan and Vaishvik Rojgar Yojana,https://www.myscheme.gov.in/schemes/mkuevry,"The scheme aims to provide skill upgradation training along with country-specific training to the youth of the state, enabling them to secure employment opportunities abroad.","Employment, Skill Upgradation, Youth, Training, Hospitality, Nursing"
Mukhyamantri Nahri Kendra,https://www.myscheme.gov.in/schemes/somnk,"The scheme empowers tribal women by providing them with livelihood opportunities through women-run centers. These centers promote the sale of tribal dishes and home-made products, thereby improving income and living standards. Tribal women-run groups receive a subsidy covering 50% of project cost.","Woman, Financial Assistance, Loan, Subsidy"
Mukhyamantri Pichhda Varg Evam Ati Pichhda Varg Kaushal Vikas Prashikshan Yojana,https://www.myscheme.gov.in/schemes/mmpveapvkvpy,The scheme aims to improve employability through free skill training for youth of backward and extremely backward communities.,"Backward Classes, Extremely Backward Classes, Skill Development, Training, Employment"
Mukhyamantri Prakhand Parivahan Yojana,https://www.myscheme.gov.in/schemes/mmppy,"""Mukhyamantri Prakhand Parivahan Yojana"" to provide transportation facilities connecting blocks & remote Panchayats with district headquarters. This scheme aims to encourage scheduled castes, scheduled tribes, backward classes entrepreneurship by providing financial support to purchase buses.","Employment, Transport, Financial Assistance, Subsidy"
Mukhyamantri Protsahan Yojana Jharkhand,https://www.myscheme.gov.in/schemes/mmpyj,"The ""Mukhyamantri Protsahan Yojana"" by the Labour, Employment, Training & Skill Development Department, Government of Jharkhand, provides financial assistance to unemployed candidates who have completed skill training programs aligned with NSQF.","Financial Assistance, Unemployed, Training Programs"
Nirman Shramik Safety Kit Yojana,https://www.myscheme.gov.in/schemes/nssky,"""Nirman Shramik Safety Kit Yojana"" is a scheme by the Department of Labour, Employment, Training & Skill Development Govt of Jharkhand. The scheme provides a direct cash transfer of ₹ 1,000/- for purchasing a branded helmet and a pair of safety shoes.","Financial Asisstance, Construction Worker, Social Welfare"
Non-Governmental Aided Organization (Special Schools And Vocational Training Centre) For Disabled,https://www.myscheme.gov.in/schemes/ngaossandvtd,"In this scheme, Special Education is provided to children with disability who are below the age of 18 years. The child should be enrolled in a special school run by a Non-Governmental Aided Organization. Vocational Training is given to special children above the age of 18 years.","Persons With Disability, Special School, Vocational Education, Student"
Northeast BPO Promotion Scheme,https://www.myscheme.gov.in/schemes/nebps,"The scheme aims to promote the establishment of BPO and Information Technology Enabled Services units in the North-Eastern region. Through the scheme, financial assistance in the form of Viability Gap Funding is provided to eligible companies.","Employment, Viability Gap Funding, Youth, Investment, Information Technology, Training"
Nursing Kaushal College Jharkhand,https://www.myscheme.gov.in/schemes/nkcj,"The ""Nursing Skill College"" scheme provides skill-based nursing education and employment opportunities to young women, especially from disadvantaged backgrounds. The scheme offers free residential training, modern learning facilities, and placement support.","Women, Nursing Course, Training, Placement"
One Family One Job Scheme,https://www.myscheme.gov.in/schemes/ofojs,"The scheme is implemented by the Directorate of Employment, Government of Haryana on 1st December, 1992 in Haryana State. Eligible applicants can register their names under this scheme, making them eligible for all benefits provided by the Employment Department.","Family, Job, Employment, Unemployed"
Scheme for ‘Skill Development in ESDM for Digital India’,https://www.myscheme.gov.in/schemes/sdesdm,"The scheme aims to skill 3,28,000 candidates in the ESDM sector. Through this scheme, training and certification benefits are provided to students and unemployed youth.","Students, Polytechnic, Under Graduates, Graduates, ITI, Training, Certification"
Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists,https://www.myscheme.gov.in/schemes/soapttikaa,"""Scheme of Awarding Porkizhi to the Indigent Kalaimamani Awardee Artists"" was launched by the Art and Culture Department, Government of Tamil Nadu. The artists who have already received the Kalaimamani Award and who are presently in indigent circumstances are awarded ₹15,000/-.","Award, Indigent, Artist, Financial Assistance"
Scheme of Conferring ‘Kalaichemmal’ Awards,https://www.myscheme.gov.in/schemes/socka,"The ""Scheme of Conferring Kalaichemmal Awards"" was launched by the Art and Culture Department, Tamil Nadu. The scheme aims to encourage eminent artists in the field of paintings and sculptures in recognition of their meritorious service in the fields of Traditional Art and Contemporary Art..........","Award, Financial Assistance, Artist, Exhibition"
Scheme of Conferring ‘Kalaimamani’ Award,https://www.myscheme.gov.in/schemes/socka-tn,"The ""Scheme of Conferring ‘Kalaimamani’ Award - Tamil Nadu"" was launched by the Art & Culture Dept. Tamil Nadu. The awards felicitate the famous artists who are serving in a commendable manner in the fields of Eyal, Isai, Natakam, Natyam, Cinema, Isai Natakam, Folk arts, Television & related arts.","Award, Artists, Natyam, Drama"
Scheme of Encouragement to Young Artists,https://www.myscheme.gov.in/schemes/soetya,"""Scheme of Encouragement to Young Artists"" was launched by the Art and Culture Department, Tamil Nadu aims to give a chance to talented young artists to perform in four programs through the successfully running Voluntary Cultural Organization & grant given to the artiste for performing the programs.","Artist, Young, Financial Assistance, Remuneration, Culture"
"Scheme of Extending Financial Assistance to Folk Artists, Troupes for the Purchase of Musical Instruments, Costumes",https://www.myscheme.gov.in/schemes/soefatfatftpomic,"""Scheme of Extending Financial Assistance to Folk Artists, Troupes for the Purchase of Musical Instruments, Costumes"" was launched by the Art and Culture Department, Government of Tamil Nadu. The scheme provides a sum of ₹2,000/- to individual folk artists & ₹6,000/- for cultural troupes.","Artist, Costume, Instrument, Financial Assistance, Music"
Scheme of Extending Grants for the Publication of Rare Books on Arts,https://www.myscheme.gov.in/schemes/soegftporboa,"Under the ""Scheme for Giving Awards to Traditional Artists"", a grant is sanctioned to the writer for the publication of books that are considered rare for the development of arts. 60% of the total cost of the printing charges of 1000 copies or ₹15,000/- whichever is less is sanctioned as a grant.","Publication, Financial Assistance, Book, Grant, Arts"
Scheme of Extending Financial Assistance to New Drama Productions,https://www.myscheme.gov.in/schemes/soefatndp,"""Scheme of Extending Financial Assistance to New Drama Productions"" aims to encourage the dance-drama art forms and the artists involved in such arts. The scheme provides grants of ₹20,000/- for the production and staging of new Tamil dance dramas based on Tamil arts, literature and culture.","Financial Assistance, Artist, Drama, Production, Troupes"
Scheme of Financial Assistance for Publication of Manuscripts/Research Journals,https://www.myscheme.gov.in/schemes/sfapmrj,"The ""Scheme of Financial Assistance for Publication of Manuscripts/Research Journals"" was launched by the Arts and Culture Department of Puducherry. The scheme aims to provide financial assistance for publishing manuscripts/research journals.","Financial Assistance, Culture, Journalist, Publication"
Scheme of Financial Assistance to Indigent Artists,https://www.myscheme.gov.in/schemes/sofatia,"The ""Scheme of Financial Assistance to Indigent Artists"" was launched by the Art and Culture Department, Government of Tamil Nadu. The scheme aims to provide financial assistance of ₹3,000/- to indigent artists are now in indigent circumstances and their dependents.","Indigent, Artist, Financial Assistance, Art"
Scheme of Financial Assistance for Dance and Drama Troupes/Associations,https://www.myscheme.gov.in/schemes/sfaddta,"The ""Scheme of Financial Assistance for Dance and Drama Troupes/Associations"" was launched by the Arts and Culture Department, Puducherry. The scheme aims to provide a grant for dance and drama troupes/associations.","Troupes, Financial Assistance, Grant, Associations, Artists"
Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award,https://www.myscheme.gov.in/schemes/sogateakia,"""Scheme of Giving Awards to Eminent Artists - Kalai Ilamani Award"" was launched by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹4,000/- and certificates of appreciation.","Culture, Award, Financial Assistance, Artists"
Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award,https://www.myscheme.gov.in/schemes/sogateakna,"""Scheme of Giving Awards to Eminent Artists - Kalai Nanmani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹15,000/- and certificates of appreciation.","Financial Assistance, Award, Culture, Artists"
Scheme of Giving Awards to Eminent Artists - Kalai Mudhumani Award,https://www.myscheme.gov.in/schemes/sogateakma,"""Scheme of Giving Awards to Eminent Artists - Kalai Mudhumani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹20,000/- and certificates of appreciation.","Financial Assistance, Culture, Award, Artists"
Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award,https://www.myscheme.gov.in/schemes/sogateaksa,"""Scheme of Giving Awards to Eminent Artists - Kalai Sudarmani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹10,000/- and certificates of appreciation.","Culture, Financial Assistance, Award, Artists"
Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award,https://www.myscheme.gov.in/schemes/sogateakva,"""Scheme of Giving Awards to Eminent Artists - Kalai Valarmani Award"" by the Art and Culture Department, Government of Tamil Nadu aims to promote and preserve the culture of Tamil Nadu. The selected artists are awarded financial assistance ₹6,000/- and certificates of appreciation.","Artists, Financial Assistance, Culture, Award"
Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows,https://www.myscheme.gov.in/schemes/sogiafcoae-gs,"""Scheme of Grant-In-Aid for Conduct of Art Exhibitions: Group Shows"" was launched by the Art and Culture Dept, Govt of Tamil Nadu. The scheme encourages talented artists in the field of painting, and sculpture by granting a sum of ₹50,000/- to groups of five artists for conducting art exhibitions.","Financial Assistance, Artist, Exhibition, Grant"
Scheme to Award Scholarship to Young Artists,https://www.myscheme.gov.in/schemes/stastya,"The ""Scheme to Award Scholarship to Young Artists"" was launched by the Art and Culture Department, Government of Tamil Nadu. The scheme aims to encourage the postgraduate and graduate students of the Government College of Fine Arts, Chennai & Kumbakonam by awarding scholarships every year.","Artist, Student, Award, Financial Assistance, Scholarship"
Scheme to Encourage Students for Innovative Projects,https://www.myscheme.gov.in/schemes/sesip,"The scheme aims to encourage students in the State of Goa who have technological innovative ideas, which they want to translate into a working prototype, by providing financial assistance. It offers financial support of up to ₹50,000/- to eligible students for innovative academic projects.","Student, Innovation, Technology, Project, Prototype"
Scheme for Enhancement of Technical Competence and Manpower: Scheme of Financial Assistance for Setting Up Anchor Institute,https://www.myscheme.gov.in/schemes/setcmaai,"The ""Scheme for Enhancement of Technical Competence and Manpower"" under the Gujarat Industrial Policy aims to bridge the industry’s skill gap, boost employment, and align workforce training with evolving technology and business needs.","Technical Competence, Manpower Solution, Institute, Skill Development"
Scheme for Enhancement of Technical Competence and Manpower: Skill Up-gradation Centers (SUCs),https://www.myscheme.gov.in/schemes/setcmsuc,"The ""Scheme for Enhancement of Technical Competence and Manpower"" under the Gujarat Industrial Policy aims to bridge the industry’s skill gap, boost employment, and align workforce training with evolving technology and business needs.","Technical Competence, Manpower Solution, Skill Development, Skill Up-gradation Centers"
